t,x,y
0.001, 10, 2000
0.002, 11.4202, 2000.82
0.003, 12.8404, 2001.64
0.004, 14.2605, 2002.46
0.005, 15.6805, 2003.28
0.006, 17.1004, 2004.1
0.007, 18.5202, 2004.92
0.008, 19.94, 2005.74
0.009, 21.3597, 2006.56
0.01, 22.7793, 2007.38
0.011, 24.1988, 2008.2
0.012, 25.6182, 2009.02
0.013, 27.0375, 2009.84
0.014, 28.4568, 2010.66
0.015, 29.876, 2011.47
0.016, 31.2951, 2012.29
0.017, 32.7141, 2013.11
0.018, 34.1331, 2013.93
0.019, 35.552, 2014.75
0.02, 36.9707, 2015.57
0.021, 38.3894, 2016.39
0.022, 39.8081, 2017.21
0.023, 41.2266, 2018.03
0.024, 42.6451, 2018.85
0.025, 44.0635, 2019.66
0.026, 45.4818, 2020.48
0.027, 46.9, 2021.3
0.028, 48.3181, 2022.12
0.029, 49.7362, 2022.94
0.03, 51.1542, 2023.76
0.031, 52.5721, 2024.57
0.032, 53.9899, 2025.39
0.033, 55.4076, 2026.21
0.034, 56.8253, 2027.03
0.035, 58.2428, 2027.85
0.036, 59.6603, 2028.67
0.037, 61.0777, 2029.48
0.038, 62.4951, 2030.3
0.039, 63.9123, 2031.12
0.04, 65.3295, 2031.94
0.041, 66.7466, 2032.75
0.042, 68.1636, 2033.57
0.043, 69.5805, 2034.39
0.044, 70.9974, 2035.21
0.045, 72.4142, 2036.03
0.046, 73.8309, 2036.84
0.047, 75.2475, 2037.66
0.048, 76.664, 2038.48
0.049, 78.0805, 2039.29
0.05, 79.4968, 2040.11
0.051, 80.9131, 2040.93
0.052, 82.3293, 2041.75
0.053, 83.7455, 2042.56
0.054, 85.1615, 2043.38
0.055, 86.5775, 2044.2
0.056, 87.9934, 2045.01
0.057, 89.4092, 2045.83
0.058, 90.8249, 2046.65
0.059, 92.2405, 2047.47
0.06, 93.6561, 2048.28
0.061, 95.0716, 2049.1
0.062, 96.487, 2049.92
0.063, 97.9023, 2050.73
0.064, 99.3176, 2051.55
0.065, 100.733, 2052.36
0.066, 102.148, 2053.18
0.067, 103.563, 2054
0.068, 104.978, 2054.81
0.069, 106.393, 2055.63
0.07, 107.807, 2056.45
0.071, 109.222, 2057.26
0.072, 110.637, 2058.08
0.073, 112.051, 2058.89
0.074, 113.466, 2059.71
0.075, 114.88, 2060.53
0.076, 116.294, 2061.34
0.077, 117.709, 2062.16
0.078, 119.123, 2062.97
0.079, 120.537, 2063.79
0.08, 121.951, 2064.6
0.081, 123.365, 2065.42
0.082, 124.778, 2066.24
0.083, 126.192, 2067.05
0.084, 127.606, 2067.87
0.085, 129.019, 2068.68
0.086, 130.433, 2069.5
0.087, 131.846, 2070.31
0.088, 133.26, 2071.13
0.089, 134.673, 2071.94
0.09, 136.086, 2072.76
0.091, 137.499, 2073.57
0.092, 138.912, 2074.39
0.093, 140.325, 2075.2
0.094, 141.738, 2076.02
0.095, 143.151, 2076.83
0.096, 144.563, 2077.65
0.097, 145.976, 2078.46
0.098, 147.388, 2079.28
0.099, 148.801, 2080.09
0.1, 150.213, 2080.9
0.101, 151.626, 2081.72
0.102, 153.038, 2082.53
0.103, 154.45, 2083.35
0.104, 155.862, 2084.16
0.105, 157.274, 2084.98
0.106, 158.686, 2085.79
0.107, 160.098, 2086.6
0.108, 161.509, 2087.42
0.109, 162.921, 2088.23
0.11, 164.333, 2089.05
0.111, 165.744, 2089.86
0.112, 167.156, 2090.67
0.113, 168.567, 2091.49
0.114, 169.978, 2092.3
0.115, 171.389, 2093.11
0.116, 172.801, 2093.93
0.117, 174.212, 2094.74
0.118, 175.623, 2095.56
0.119, 177.033, 2096.37
0.12, 178.444, 2097.18
0.121, 179.855, 2098
0.122, 181.266, 2098.81
0.123, 182.676, 2099.62
0.124, 184.087, 2100.43
0.125, 185.497, 2101.25
0.126, 186.907, 2102.06
0.127, 188.318, 2102.87
0.128, 189.728, 2103.69
0.129, 191.138, 2104.5
0.13, 192.548, 2105.31
0.131, 193.958, 2106.13
0.132, 195.368, 2106.94
0.133, 196.777, 2107.75
0.134, 198.187, 2108.56
0.135, 199.597, 2109.38
0.136, 201.006, 2110.19
0.137, 202.416, 2111
0.138, 203.825, 2111.81
0.139, 205.234, 2112.63
0.14, 206.643, 2113.44
0.141, 208.053, 2114.25
0.142, 209.462, 2115.06
0.143, 210.871, 2115.87
0.144, 212.279, 2116.69
0.145, 213.688, 2117.5
0.146, 215.097, 2118.31
0.147, 216.506, 2119.12
0.148, 217.914, 2119.93
0.149, 219.323, 2120.75
0.15, 220.731, 2121.56
0.151, 222.14, 2122.37
0.152, 223.548, 2123.18
0.153, 224.956, 2123.99
0.154, 226.364, 2124.8
0.155, 227.772, 2125.61
0.156, 229.18, 2126.43
0.157, 230.588, 2127.24
0.158, 231.996, 2128.05
0.159, 233.403, 2128.86
0.16, 234.811, 2129.67
0.161, 236.219, 2130.48
0.162, 237.626, 2131.29
0.163, 239.033, 2132.1
0.164, 240.441, 2132.92
0.165, 241.848, 2133.73
0.166, 243.255, 2134.54
0.167, 244.662, 2135.35
0.168, 246.069, 2136.16
0.169, 247.476, 2136.97
0.17, 248.883, 2137.78
0.171, 250.29, 2138.59
0.172, 251.697, 2139.4
0.173, 253.103, 2140.21
0.174, 254.51, 2141.02
0.175, 255.916, 2141.83
0.176, 257.323, 2142.64
0.177, 258.729, 2143.45
0.178, 260.135, 2144.26
0.179, 261.541, 2145.07
0.18, 262.947, 2145.88
0.181, 264.353, 2146.69
0.182, 265.759, 2147.5
0.183, 267.165, 2148.31
0.184, 268.571, 2149.12
0.185, 269.976, 2149.93
0.186, 271.382, 2150.74
0.187, 272.788, 2151.55
0.188, 274.193, 2152.36
0.189, 275.598, 2153.17
0.19, 277.004, 2153.98
0.191, 278.409, 2154.79
0.192, 279.814, 2155.6
0.193, 281.219, 2156.41
0.194, 282.624, 2157.22
0.195, 284.029, 2158.03
0.196, 285.434, 2158.84
0.197, 286.839, 2159.65
0.198, 288.243, 2160.45
0.199, 289.648, 2161.26
0.2, 291.052, 2162.07
0.201, 292.457, 2162.88
0.202, 293.861, 2163.69
0.203, 295.265, 2164.5
0.204, 296.67, 2165.31
0.205, 298.074, 2166.12
0.206, 299.478, 2166.92
0.207, 300.882, 2167.73
0.208, 302.286, 2168.54
0.209, 303.689, 2169.35
0.21, 305.093, 2170.16
0.211, 306.497, 2170.97
0.212, 307.9, 2171.78
0.213, 309.304, 2172.58
0.214, 310.707, 2173.39
0.215, 312.111, 2174.2
0.216, 313.514, 2175.01
0.217, 314.917, 2175.82
0.218, 316.32, 2176.62
0.219, 317.723, 2177.43
0.22, 319.126, 2178.24
0.221, 320.529, 2179.05
0.222, 321.932, 2179.86
0.223, 323.334, 2180.66
0.224, 324.737, 2181.47
0.225, 326.14, 2182.28
0.226, 327.542, 2183.09
0.227, 328.945, 2183.89
0.228, 330.347, 2184.7
0.229, 331.749, 2185.51
0.23, 333.151, 2186.32
0.231, 334.553, 2187.12
0.232, 335.955, 2187.93
0.233, 337.357, 2188.74
0.234, 338.759, 2189.54
0.235, 340.161, 2190.35
0.236, 341.563, 2191.16
0.237, 342.964, 2191.97
0.238, 344.366, 2192.77
0.239, 345.767, 2193.58
0.24, 347.169, 2194.39
0.241, 348.57, 2195.19
0.242, 349.971, 2196
0.243, 351.373, 2196.81
0.244, 352.774, 2197.61
0.245, 354.175, 2198.42
0.246, 355.576, 2199.23
0.247, 356.976, 2200.03
0.248, 358.377, 2200.84
0.249, 359.778, 2201.64
0.25, 361.179, 2202.45
0.251, 362.579, 2203.26
0.252, 363.98, 2204.06
0.253, 365.38, 2204.87
0.254, 366.78, 2205.67
0.255, 368.181, 2206.48
0.256, 369.581, 2207.29
0.257, 370.981, 2208.09
0.258, 372.381, 2208.9
0.259, 373.781, 2209.7
0.26, 375.181, 2210.51
0.261, 376.58, 2211.32
0.262, 377.98, 2212.12
0.263, 379.38, 2212.93
0.264, 380.779, 2213.73
0.265, 382.179, 2214.54
0.266, 383.578, 2215.34
0.267, 384.977, 2216.15
0.268, 386.377, 2216.95
0.269, 387.776, 2217.76
0.27, 389.175, 2218.56
0.271, 390.574, 2219.37
0.272, 391.973, 2220.17
0.273, 393.372, 2220.98
0.274, 394.771, 2221.78
0.275, 396.169, 2222.59
0.276, 397.568, 2223.39
0.277, 398.966, 2224.2
0.278, 400.365, 2225
0.279, 401.763, 2225.81
0.28, 403.162, 2226.61
0.281, 404.56, 2227.42
0.282, 405.958, 2228.22
0.283, 407.356, 2229.03
0.284, 408.754, 2229.83
0.285, 410.152, 2230.63
0.286, 411.55, 2231.44
0.287, 412.948, 2232.24
0.288, 414.345, 2233.05
0.289, 415.743, 2233.85
0.29, 417.141, 2234.66
0.291, 418.538, 2235.46
0.292, 419.936, 2236.26
0.293, 421.333, 2237.07
0.294, 422.73, 2237.87
0.295, 424.127, 2238.67
0.296, 425.524, 2239.48
0.297, 426.921, 2240.28
0.298, 428.318, 2241.09
0.299, 429.715, 2241.89
0.3, 431.112, 2242.69
0.301, 432.509, 2243.5
0.302, 433.905, 2244.3
0.303, 435.302, 2245.1
0.304, 436.698, 2245.91
0.305, 438.095, 2246.71
0.306, 439.491, 2247.51
0.307, 440.887, 2248.32
0.308, 442.284, 2249.12
0.309, 443.68, 2249.92
0.31, 445.076, 2250.73
0.311, 446.472, 2251.53
0.312, 447.868, 2252.33
0.313, 449.263, 2253.13
0.314, 450.659, 2253.94
0.315, 452.055, 2254.74
0.316, 453.45, 2255.54
0.317, 454.846, 2256.35
0.318, 456.241, 2257.15
0.319, 457.636, 2257.95
0.32, 459.032, 2258.75
0.321, 460.427, 2259.55
0.322, 461.822, 2260.36
0.323, 463.217, 2261.16
0.324, 464.612, 2261.96
0.325, 466.007, 2262.76
0.326, 467.402, 2263.57
0.327, 468.796, 2264.37
0.328, 470.191, 2265.17
0.329, 471.586, 2265.97
0.33, 472.98, 2266.77
0.331, 474.375, 2267.58
0.332, 475.769, 2268.38
0.333, 477.163, 2269.18
0.334, 478.557, 2269.98
0.335, 479.952, 2270.78
0.336, 481.346, 2271.58
0.337, 482.74, 2272.39
0.338, 484.133, 2273.19
0.339, 485.527, 2273.99
0.34, 486.921, 2274.79
0.341, 488.315, 2275.59
0.342, 489.708, 2276.39
0.343, 491.102, 2277.19
0.344, 492.495, 2278
0.345, 493.889, 2278.8
0.346, 495.282, 2279.6
0.347, 496.675, 2280.4
0.348, 498.068, 2281.2
0.349, 499.461, 2282
0.35, 500.854, 2282.8
0.351, 502.247, 2283.6
0.352, 503.64, 2284.4
0.353, 505.033, 2285.2
0.354, 506.426, 2286
0.355, 507.818, 2286.8
0.356, 509.211, 2287.61
0.357, 510.603, 2288.41
0.358, 511.996, 2289.21
0.359, 513.388, 2290.01
0.36, 514.78, 2290.81
0.361, 516.172, 2291.61
0.362, 517.564, 2292.41
0.363, 518.956, 2293.21
0.364, 520.348, 2294.01
0.365, 521.74, 2294.81
0.366, 523.132, 2295.61
0.367, 524.524, 2296.41
0.368, 525.915, 2297.21
0.369, 527.307, 2298.01
0.37, 528.698, 2298.81
0.371, 530.09, 2299.61
0.372, 531.481, 2300.41
0.373, 532.872, 2301.21
0.374, 534.263, 2302.01
0.375, 535.654, 2302.81
0.376, 537.045, 2303.61
0.377, 538.436, 2304.4
0.378, 539.827, 2305.2
0.379, 541.218, 2306
0.38, 542.609, 2306.8
0.381, 543.999, 2307.6
0.382, 545.39, 2308.4
0.383, 546.781, 2309.2
0.384, 548.171, 2310
0.385, 549.561, 2310.8
0.386, 550.952, 2311.6
0.387, 552.342, 2312.4
0.388, 553.732, 2313.19
0.389, 555.122, 2313.99
0.39, 556.512, 2314.79
0.391, 557.902, 2315.59
0.392, 559.292, 2316.39
0.393, 560.681, 2317.19
0.394, 562.071, 2317.99
0.395, 563.461, 2318.79
0.396, 564.85, 2319.58
0.397, 566.24, 2320.38
0.398, 567.629, 2321.18
0.399, 569.018, 2321.98
0.4, 570.407, 2322.78
0.401, 571.797, 2323.57
0.402, 573.186, 2324.37
0.403, 574.575, 2325.17
0.404, 575.964, 2325.97
0.405, 577.352, 2326.77
0.406, 578.741, 2327.56
0.407, 580.13, 2328.36
0.408, 581.519, 2329.16
0.409, 582.907, 2329.96
0.41, 584.296, 2330.76
0.411, 585.684, 2331.55
0.412, 587.072, 2332.35
0.413, 588.461, 2333.15
0.414, 589.849, 2333.95
0.415, 591.237, 2334.74
0.416, 592.625, 2335.54
0.417, 594.013, 2336.34
0.418, 595.401, 2337.14
0.419, 596.788, 2337.93
0.42, 598.176, 2338.73
0.421, 599.564, 2339.53
0.422, 600.951, 2340.32
0.423, 602.339, 2341.12
0.424, 603.726, 2341.92
0.425, 605.114, 2342.71
0.426, 606.501, 2343.51
0.427, 607.888, 2344.31
0.428, 609.275, 2345.1
0.429, 610.662, 2345.9
0.43, 612.049, 2346.7
0.431, 613.436, 2347.49
0.432, 614.823, 2348.29
0.433, 616.21, 2349.09
0.434, 617.596, 2349.88
0.435, 618.983, 2350.68
0.436, 620.37, 2351.48
0.437, 621.756, 2352.27
0.438, 623.142, 2353.07
0.439, 624.529, 2353.87
0.44, 625.915, 2354.66
0.441, 627.301, 2355.46
0.442, 628.687, 2356.25
0.443, 630.073, 2357.05
0.444, 631.459, 2357.85
0.445, 632.845, 2358.64
0.446, 634.231, 2359.44
0.447, 635.617, 2360.23
0.448, 637.002, 2361.03
0.449, 638.388, 2361.82
0.45, 639.773, 2362.62
0.451, 641.159, 2363.41
0.452, 642.544, 2364.21
0.453, 643.929, 2365.01
0.454, 645.314, 2365.8
0.455, 646.7, 2366.6
0.456, 648.085, 2367.39
0.457, 649.47, 2368.19
0.458, 650.854, 2368.98
0.459, 652.239, 2369.78
0.46, 653.624, 2370.57
0.461, 655.009, 2371.37
0.462, 656.393, 2372.16
0.463, 657.778, 2372.96
0.464, 659.162, 2373.75
0.465, 660.547, 2374.55
0.466, 661.931, 2375.34
0.467, 663.315, 2376.14
0.468, 664.699, 2376.93
0.469, 666.083, 2377.73
0.47, 667.467, 2378.52
0.471, 668.851, 2379.31
0.472, 670.235, 2380.11
0.473, 671.619, 2380.9
0.474, 673.003, 2381.7
0.475, 674.386, 2382.49
0.476, 675.77, 2383.29
0.477, 677.153, 2384.08
0.478, 678.537, 2384.87
0.479, 679.92, 2385.67
0.48, 681.303, 2386.46
0.481, 682.687, 2387.26
0.482, 684.07, 2388.05
0.483, 685.453, 2388.84
0.484, 686.836, 2389.64
0.485, 688.219, 2390.43
0.486, 689.602, 2391.22
0.487, 690.984, 2392.02
0.488, 692.367, 2392.81
0.489, 693.75, 2393.61
0.49, 695.132, 2394.4
0.491, 696.515, 2395.19
0.492, 697.897, 2395.99
0.493, 699.279, 2396.78
0.494, 700.662, 2397.57
0.495, 702.044, 2398.37
0.496, 703.426, 2399.16
0.497, 704.808, 2399.95
0.498, 706.19, 2400.75
0.499, 707.572, 2401.54
0.5, 708.953, 2402.33
0.501, 710.335, 2403.12
0.502, 711.717, 2403.92
0.503, 713.098, 2404.71
0.504, 714.48, 2405.5
0.505, 715.861, 2406.3
0.506, 717.243, 2407.09
0.507, 718.624, 2407.88
0.508, 720.005, 2408.67
0.509, 721.386, 2409.47
0.51, 722.767, 2410.26
0.511, 724.148, 2411.05
0.512, 725.529, 2411.84
0.513, 726.91, 2412.63
0.514, 728.291, 2413.43
0.515, 729.671, 2414.22
0.516, 731.052, 2415.01
0.517, 732.433, 2415.8
0.518, 733.813, 2416.6
0.519, 735.194, 2417.39
0.52, 736.574, 2418.18
0.521, 737.954, 2418.97
0.522, 739.334, 2419.76
0.523, 740.714, 2420.55
0.524, 742.094, 2421.35
0.525, 743.474, 2422.14
0.526, 744.854, 2422.93
0.527, 746.234, 2423.72
0.528, 747.614, 2424.51
0.529, 748.994, 2425.3
0.53, 750.373, 2426.1
0.531, 751.753, 2426.89
0.532, 753.132, 2427.68
0.533, 754.511, 2428.47
0.534, 755.891, 2429.26
0.535, 757.27, 2430.05
0.536, 758.649, 2430.84
0.537, 760.028, 2431.63
0.538, 761.407, 2432.43
0.539, 762.786, 2433.22
0.54, 764.165, 2434.01
0.541, 765.544, 2434.8
0.542, 766.923, 2435.59
0.543, 768.301, 2436.38
0.544, 769.68, 2437.17
0.545, 771.058, 2437.96
0.546, 772.437, 2438.75
0.547, 773.815, 2439.54
0.548, 775.193, 2440.33
0.549, 776.572, 2441.12
0.55, 777.95, 2441.91
0.551, 779.328, 2442.7
0.552, 780.706, 2443.49
0.553, 782.084, 2444.28
0.554, 783.461, 2445.07
0.555, 784.839, 2445.86
0.556, 786.217, 2446.65
0.557, 787.595, 2447.44
0.558, 788.972, 2448.23
0.559, 790.35, 2449.02
0.56, 791.727, 2449.81
0.561, 793.104, 2450.6
0.562, 794.482, 2451.39
0.563, 795.859, 2452.18
0.564, 797.236, 2452.97
0.565, 798.613, 2453.76
0.566, 799.99, 2454.55
0.567, 801.367, 2455.34
0.568, 802.744, 2456.13
0.569, 804.12, 2456.92
0.57, 805.497, 2457.71
0.571, 806.874, 2458.5
0.572, 808.25, 2459.29
0.573, 809.627, 2460.08
0.574, 811.003, 2460.87
0.575, 812.379, 2461.66
0.576, 813.756, 2462.44
0.577, 815.132, 2463.23
0.578, 816.508, 2464.02
0.579, 817.884, 2464.81
0.58, 819.26, 2465.6
0.581, 820.636, 2466.39
0.582, 822.012, 2467.18
0.583, 823.387, 2467.97
0.584, 824.763, 2468.75
0.585, 826.139, 2469.54
0.586, 827.514, 2470.33
0.587, 828.89, 2471.12
0.588, 830.265, 2471.91
0.589, 831.64, 2472.7
0.59, 833.015, 2473.49
0.591, 834.391, 2474.27
0.592, 835.766, 2475.06
0.593, 837.141, 2475.85
0.594, 838.516, 2476.64
0.595, 839.891, 2477.43
0.596, 841.265, 2478.21
0.597, 842.64, 2479
0.598, 844.015, 2479.79
0.599, 845.389, 2480.58
0.6, 846.764, 2481.37
0.601, 848.138, 2482.15
0.602, 849.513, 2482.94
0.603, 850.887, 2483.73
0.604, 852.261, 2484.52
0.605, 853.635, 2485.3
0.606, 855.009, 2486.09
0.607, 856.383, 2486.88
0.608, 857.757, 2487.67
0.609, 859.131, 2488.45
0.61, 860.505, 2489.24
0.611, 861.879, 2490.03
0.612, 863.252, 2490.82
0.613, 864.626, 2491.6
0.614, 865.999, 2492.39
0.615, 867.373, 2493.18
0.616, 868.746, 2493.96
0.617, 870.119, 2494.75
0.618, 871.493, 2495.54
0.619, 872.866, 2496.32
0.62, 874.239, 2497.11
0.621, 875.612, 2497.9
0.622, 876.985, 2498.68
0.623, 878.358, 2499.47
0.624, 879.73, 2500.26
0.625, 881.103, 2501.04
0.626, 882.476, 2501.83
0.627, 883.848, 2502.62
0.628, 885.221, 2503.4
0.629, 886.593, 2504.19
0.63, 887.966, 2504.98
0.631, 889.338, 2505.76
0.632, 890.71, 2506.55
0.633, 892.082, 2507.33
0.634, 893.454, 2508.12
0.635, 894.826, 2508.91
0.636, 896.198, 2509.69
0.637, 897.57, 2510.48
0.638, 898.942, 2511.26
0.639, 900.314, 2512.05
0.64, 901.685, 2512.84
0.641, 903.057, 2513.62
0.642, 904.428, 2514.41
0.643, 905.8, 2515.19
0.644, 907.171, 2515.98
0.645, 908.542, 2516.76
0.646, 909.913, 2517.55
0.647, 911.285, 2518.33
0.648, 912.656, 2519.12
0.649, 914.027, 2519.91
0.65, 915.398, 2520.69
0.651, 916.768, 2521.48
0.652, 918.139, 2522.26
0.653, 919.51, 2523.05
0.654, 920.881, 2523.83
0.655, 922.251, 2524.62
0.656, 923.622, 2525.4
0.657, 924.992, 2526.19
0.658, 926.362, 2526.97
0.659, 927.733, 2527.76
0.66, 929.103, 2528.54
0.661, 930.473, 2529.32
0.662, 931.843, 2530.11
0.663, 933.213, 2530.89
0.664, 934.583, 2531.68
0.665, 935.953, 2532.46
0.666, 937.323, 2533.25
0.667, 938.692, 2534.03
0.668, 940.062, 2534.82
0.669, 941.431, 2535.6
0.67, 942.801, 2536.38
0.671, 944.17, 2537.17
0.672, 945.54, 2537.95
0.673, 946.909, 2538.74
0.674, 948.278, 2539.52
0.675, 949.647, 2540.31
0.676, 951.016, 2541.09
0.677, 952.385, 2541.87
0.678, 953.754, 2542.66
0.679, 955.123, 2543.44
0.68, 956.492, 2544.22
0.681, 957.861, 2545.01
0.682, 959.229, 2545.79
0.683, 960.598, 2546.58
0.684, 961.966, 2547.36
0.685, 963.335, 2548.14
0.686, 964.703, 2548.93
0.687, 966.071, 2549.71
0.688, 967.44, 2550.49
0.689, 968.808, 2551.28
0.69, 970.176, 2552.06
0.691, 971.544, 2552.84
0.692, 972.912, 2553.63
0.693, 974.28, 2554.41
0.694, 975.647, 2555.19
0.695, 977.015, 2555.97
0.696, 978.383, 2556.76
0.697, 979.75, 2557.54
0.698, 981.118, 2558.32
0.699, 982.485, 2559.11
0.7, 983.853, 2559.89
0.701, 985.22, 2560.67
0.702, 986.587, 2561.45
0.703, 987.954, 2562.24
0.704, 989.321, 2563.02
0.705, 990.688, 2563.8
0.706, 992.055, 2564.58
0.707, 993.422, 2565.37
0.708, 994.789, 2566.15
0.709, 996.156, 2566.93
0.71, 997.522, 2567.71
0.711, 998.889, 2568.49
0.712, 1000.26, 2569.28
0.713, 1001.62, 2570.06
0.714, 1002.99, 2570.84
0.715, 1004.35, 2571.62
0.716, 1005.72, 2572.41
0.717, 1007.09, 2573.19
0.718, 1008.45, 2573.97
0.719, 1009.82, 2574.75
0.72, 1011.18, 2575.53
0.721, 1012.55, 2576.31
0.722, 1013.92, 2577.1
0.723, 1015.28, 2577.88
0.724, 1016.65, 2578.66
0.725, 1018.01, 2579.44
0.726, 1019.38, 2580.22
0.727, 1020.74, 2581
0.728, 1022.11, 2581.78
0.729, 1023.48, 2582.57
0.73, 1024.84, 2583.35
0.731, 1026.21, 2584.13
0.732, 1027.57, 2584.91
0.733, 1028.94, 2585.69
0.734, 1030.3, 2586.47
0.735, 1031.67, 2587.25
0.736, 1033.03, 2588.03
0.737, 1034.4, 2588.81
0.738, 1035.76, 2589.59
0.739, 1037.12, 2590.38
0.74, 1038.49, 2591.16
0.741, 1039.85, 2591.94
0.742, 1041.22, 2592.72
0.743, 1042.58, 2593.5
0.744, 1043.95, 2594.28
0.745, 1045.31, 2595.06
0.746, 1046.67, 2595.84
0.747, 1048.04, 2596.62
0.748, 1049.4, 2597.4
0.749, 1050.77, 2598.18
0.75, 1052.13, 2598.96
0.751, 1053.49, 2599.74
0.752, 1054.86, 2600.52
0.753, 1056.22, 2601.3
0.754, 1057.59, 2602.08
0.755, 1058.95, 2602.86
0.756, 1060.31, 2603.64
0.757, 1061.68, 2604.42
0.758, 1063.04, 2605.2
0.759, 1064.4, 2605.98
0.76, 1065.77, 2606.76
0.761, 1067.13, 2607.54
0.762, 1068.49, 2608.32
0.763, 1069.85, 2609.1
0.764, 1071.22, 2609.88
0.765, 1072.58, 2610.66
0.766, 1073.94, 2611.44
0.767, 1075.31, 2612.22
0.768, 1076.67, 2613
0.769, 1078.03, 2613.78
0.77, 1079.39, 2614.55
0.771, 1080.75, 2615.33
0.772, 1082.12, 2616.11
0.773, 1083.48, 2616.89
0.774, 1084.84, 2617.67
0.775, 1086.2, 2618.45
0.776, 1087.57, 2619.23
0.777, 1088.93, 2620.01
0.778, 1090.29, 2620.79
0.779, 1091.65, 2621.56
0.78, 1093.01, 2622.34
0.781, 1094.37, 2623.12
0.782, 1095.74, 2623.9
0.783, 1097.1, 2624.68
0.784, 1098.46, 2625.46
0.785, 1099.82, 2626.24
0.786, 1101.18, 2627.01
0.787, 1102.54, 2627.79
0.788, 1103.9, 2628.57
0.789, 1105.27, 2629.35
0.79, 1106.63, 2630.13
0.791, 1107.99, 2630.91
0.792, 1109.35, 2631.68
0.793, 1110.71, 2632.46
0.794, 1112.07, 2633.24
0.795, 1113.43, 2634.02
0.796, 1114.79, 2634.8
0.797, 1116.15, 2635.57
0.798, 1117.51, 2636.35
0.799, 1118.87, 2637.13
0.8, 1120.23, 2637.91
0.801, 1121.59, 2638.69
0.802, 1122.95, 2639.46
0.803, 1124.31, 2640.24
0.804, 1125.67, 2641.02
0.805, 1127.03, 2641.8
0.806, 1128.39, 2642.57
0.807, 1129.75, 2643.35
0.808, 1131.11, 2644.13
0.809, 1132.47, 2644.9
0.81, 1133.83, 2645.68
0.811, 1135.19, 2646.46
0.812, 1136.55, 2647.24
0.813, 1137.91, 2648.01
0.814, 1139.27, 2648.79
0.815, 1140.63, 2649.57
0.816, 1141.99, 2650.34
0.817, 1143.35, 2651.12
0.818, 1144.71, 2651.9
0.819, 1146.07, 2652.68
0.82, 1147.43, 2653.45
0.821, 1148.78, 2654.23
0.822, 1150.14, 2655.01
0.823, 1151.5, 2655.78
0.824, 1152.86, 2656.56
0.825, 1154.22, 2657.33
0.826, 1155.58, 2658.11
0.827, 1156.94, 2658.89
0.828, 1158.29, 2659.66
0.829, 1159.65, 2660.44
0.83, 1161.01, 2661.22
0.831, 1162.37, 2661.99
0.832, 1163.73, 2662.77
0.833, 1165.09, 2663.54
0.834, 1166.44, 2664.32
0.835, 1167.8, 2665.1
0.836, 1169.16, 2665.87
0.837, 1170.52, 2666.65
0.838, 1171.87, 2667.42
0.839, 1173.23, 2668.2
0.84, 1174.59, 2668.98
0.841, 1175.95, 2669.75
0.842, 1177.3, 2670.53
0.843, 1178.66, 2671.3
0.844, 1180.02, 2672.08
0.845, 1181.38, 2672.85
0.846, 1182.73, 2673.63
0.847, 1184.09, 2674.41
0.848, 1185.45, 2675.18
0.849, 1186.8, 2675.96
0.85, 1188.16, 2676.73
0.851, 1189.52, 2677.51
0.852, 1190.88, 2678.28
0.853, 1192.23, 2679.06
0.854, 1193.59, 2679.83
0.855, 1194.95, 2680.61
0.856, 1196.3, 2681.38
0.857, 1197.66, 2682.16
0.858, 1199.01, 2682.93
0.859, 1200.37, 2683.71
0.86, 1201.73, 2684.48
0.861, 1203.08, 2685.26
0.862, 1204.44, 2686.03
0.863, 1205.8, 2686.8
0.864, 1207.15, 2687.58
0.865, 1208.51, 2688.35
0.866, 1209.86, 2689.13
0.867, 1211.22, 2689.9
0.868, 1212.57, 2690.68
0.869, 1213.93, 2691.45
0.87, 1215.29, 2692.23
0.871, 1216.64, 2693
0.872, 1218, 2693.77
0.873, 1219.35, 2694.55
0.874, 1220.71, 2695.32
0.875, 1222.06, 2696.1
0.876, 1223.42, 2696.87
0.877, 1224.77, 2697.64
0.878, 1226.13, 2698.42
0.879, 1227.48, 2699.19
0.88, 1228.84, 2699.97
0.881, 1230.19, 2700.74
0.882, 1231.55, 2701.51
0.883, 1232.9, 2702.29
0.884, 1234.25, 2703.06
0.885, 1235.61, 2703.83
0.886, 1236.96, 2704.61
0.887, 1238.32, 2705.38
0.888, 1239.67, 2706.15
0.889, 1241.03, 2706.93
0.89, 1242.38, 2707.7
0.891, 1243.73, 2708.47
0.892, 1245.09, 2709.25
0.893, 1246.44, 2710.02
0.894, 1247.8, 2710.79
0.895, 1249.15, 2711.57
0.896, 1250.5, 2712.34
0.897, 1251.86, 2713.11
0.898, 1253.21, 2713.89
0.899, 1254.56, 2714.66
0.9, 1255.92, 2715.43
0.901, 1257.27, 2716.2
0.902, 1258.63, 2716.98
0.903, 1259.98, 2717.75
0.904, 1261.33, 2718.52
0.905, 1262.68, 2719.29
0.906, 1264.04, 2720.07
0.907, 1265.39, 2720.84
0.908, 1266.74, 2721.61
0.909, 1268.1, 2722.38
0.91, 1269.45, 2723.16
0.911, 1270.8, 2723.93
0.912, 1272.15, 2724.7
0.913, 1273.51, 2725.47
0.914, 1274.86, 2726.25
0.915, 1276.21, 2727.02
0.916, 1277.56, 2727.79
0.917, 1278.92, 2728.56
