t,x,y
0.255, 246.87, 342.971
0.256, 247.795, 344.289
0.257, 248.719, 345.607
0.258, 249.644, 346.925
0.259, 250.568, 348.242
0.26, 251.492, 349.56
0.261, 252.417, 350.878
0.262, 253.341, 352.195
0.263, 254.265, 353.512
0.264, 255.189, 354.829
0.265, 256.113, 356.147
0.266, 257.037, 357.464
0.267, 257.961, 358.781
0.268, 258.885, 360.097
0.269, 259.809, 361.414
0.27, 260.733, 362.731
0.271, 261.656, 364.047
0.272, 262.58, 365.364
0.273, 263.504, 366.68
0.274, 264.427, 367.996
0.275, 265.351, 369.313
0.276, 266.274, 370.629
0.277, 267.197, 371.945
0.278, 268.121, 373.261
0.279, 269.044, 374.576
0.28, 269.967, 375.892
0.281, 270.89, 377.208
0.282, 271.813, 378.523
0.283, 272.736, 379.838
0.284, 273.659, 381.154
0.285, 274.582, 382.469
0.286, 275.505, 383.784
0.287, 276.427, 385.099
0.288, 277.35, 386.414
0.289, 278.273, 387.729
0.29, 279.195, 389.044
0.291, 280.118, 390.358
0.292, 281.04, 391.673
0.293, 281.962, 392.987
0.294, 282.885, 394.301
0.295, 283.807, 395.616
0.296, 284.729, 396.93
0.297, 285.651, 398.244
0.298, 286.573, 399.558
0.299, 287.495, 400.872
0.3, 288.417, 402.185
0.301, 289.339, 403.499
0.302, 290.261, 404.813
0.303, 291.183, 406.126
0.304, 292.104, 407.44
0.305, 293.026, 408.753
0.306, 293.948, 410.066
0.307, 294.869, 411.379
0.308, 295.79, 412.692
0.309, 296.712, 414.005
0.31, 297.633, 415.318
0.311, 298.554, 416.631
0.312, 299.476, 417.943
0.313, 300.397, 419.256
0.314, 301.318, 420.568
0.315, 302.239, 421.88
0.316, 303.16, 423.193
0.317, 304.081, 424.505
0.318, 305.002, 425.817
0.319, 305.923, 427.129
0.32, 306.843, 428.441
0.321, 307.764, 429.752
0.322, 308.685, 431.064
0.323, 309.605, 432.376
0.324, 310.526, 433.687
0.325, 311.446, 434.999
0.326, 312.366, 436.31
0.327, 313.287, 437.621
0.328, 314.207, 438.932
0.329, 315.127, 440.243
0.33, 316.047, 441.554
0.331, 316.967, 442.865
0.332, 317.887, 444.176
0.333, 318.807, 445.486
0.334, 319.727, 446.797
0.335, 320.647, 448.107
0.336, 321.567, 449.417
0.337, 322.487, 450.728
0.338, 323.406, 452.038
0.339, 324.326, 453.348
0.34, 325.245, 454.658
0.341, 326.165, 455.968
0.342, 327.084, 457.277
0.343, 328.004, 458.587
0.344, 328.923, 459.897
0.345, 329.842, 461.206
0.346, 330.761, 462.516
0.347, 331.68, 463.825
0.348, 332.6, 465.134
0.349, 333.519, 466.443
0.35, 334.437, 467.752
0.351, 335.356, 469.061
0.352, 336.275, 470.37
0.353, 337.194, 471.679
0.354, 338.113, 472.987
0.355, 339.031, 474.296
0.356, 339.95, 475.604
0.357, 340.868, 476.913
0.358, 341.787, 478.221
0.359, 342.705, 479.529
0.36, 343.624, 480.837
0.361, 344.542, 482.145
0.362, 345.46, 483.453
0.363, 346.378, 484.761
0.364, 347.296, 486.068
0.365, 348.215, 487.376
0.366, 349.133, 488.683
0.367, 350.05, 489.991
0.368, 350.968, 491.298
0.369, 351.886, 492.605
0.37, 352.804, 493.913
0.371, 353.722, 495.22
0.372, 354.639, 496.526
0.373, 355.557, 497.833
0.374, 356.474, 499.14
0.375, 357.392, 500.447
0.376, 358.309, 501.753
0.377, 359.227, 503.06
0.378, 360.144, 504.366
0.379, 361.061, 505.672
0.38, 361.978, 506.979
0.381, 362.895, 508.285
0.382, 363.812, 509.591
0.383, 364.729, 510.897
0.384, 365.646, 512.202
0.385, 366.563, 513.508
0.386, 367.48, 514.814
0.387, 368.397, 516.119
0.388, 369.313, 517.425
0.389, 370.23, 518.73
0.39, 371.147, 520.035
0.391, 372.063, 521.34
0.392, 372.98, 522.645
0.393, 373.896, 523.95
0.394, 374.812, 525.255
0.395, 375.729, 526.56
0.396, 376.645, 527.865
0.397, 377.561, 529.169
0.398, 378.477, 530.474
0.399, 379.393, 531.778
0.4, 380.309, 533.082
0.401, 381.225, 534.387
0.402, 382.141, 535.691
0.403, 383.057, 536.995
0.404, 383.972, 538.299
0.405, 384.888, 539.603
0.406, 385.804, 540.906
0.407, 386.719, 542.21
0.408, 387.635, 543.514
0.409, 388.55, 544.817
0.41, 389.466, 546.12
0.411, 390.381, 547.424
0.412, 391.296, 548.727
0.413, 392.212, 550.03
0.414, 393.127, 551.333
0.415, 394.042, 552.636
0.416, 394.957, 553.939
0.417, 395.872, 555.241
0.418, 396.787, 556.544
0.419, 397.702, 557.847
0.42, 398.617, 559.149
0.421, 399.531, 560.451
0.422, 400.446, 561.754
0.423, 401.361, 563.056
0.424, 402.275, 564.358
0.425, 403.19, 565.66
0.426, 404.104, 566.962
0.427, 405.019, 568.264
0.428, 405.933, 569.565
0.429, 406.847, 570.867
0.43, 407.762, 572.168
0.431, 408.676, 573.47
0.432, 409.59, 574.771
0.433, 410.504, 576.072
0.434, 411.418, 577.374
0.435, 412.332, 578.675
0.436, 413.246, 579.976
0.437, 414.159, 581.276
0.438, 415.073, 582.577
0.439, 415.987, 583.878
0.44, 416.901, 585.178
0.441, 417.814, 586.479
0.442, 418.728, 587.779
0.443, 419.641, 589.08
0.444, 420.555, 590.38
0.445, 421.468, 591.68
0.446, 422.381, 592.98
0.447, 423.295, 594.28
0.448, 424.208, 595.58
0.449, 425.121, 596.88
0.45, 426.034, 598.179
0.451, 426.947, 599.479
0.452, 427.86, 600.778
0.453, 428.773, 602.078
0.454, 429.686, 603.377
0.455, 430.598, 604.676
0.456, 431.511, 605.975
0.457, 432.424, 607.274
0.458, 433.336, 608.573
0.459, 434.249, 609.872
0.46, 435.161, 611.171
0.461, 436.074, 612.47
0.462, 436.986, 613.768
0.463, 437.899, 615.067
0.464, 438.811, 616.365
0.465, 439.723, 617.663
0.466, 440.635, 618.961
0.467, 441.547, 620.259
0.468, 442.459, 621.557
0.469, 443.371, 622.855
0.47, 444.283, 624.153
0.471, 445.195, 625.451
0.472, 446.107, 626.749
0.473, 447.019, 628.046
0.474, 447.93, 629.344
0.475, 448.842, 630.641
0.476, 449.753, 631.938
0.477, 450.665, 633.235
0.478, 451.576, 634.532
0.479, 452.488, 635.829
0.48, 453.399, 637.126
0.481, 454.31, 638.423
0.482, 455.222, 639.72
0.483, 456.133, 641.017
0.484, 457.044, 642.313
0.485, 457.955, 643.61
0.486, 458.866, 644.906
0.487, 459.777, 646.202
0.488, 460.688, 647.498
0.489, 461.599, 648.794
0.49, 462.509, 650.09
0.491, 463.42, 651.386
0.492, 464.331, 652.682
0.493, 465.241, 653.978
0.494, 466.152, 655.273
0.495, 467.062, 656.569
0.496, 467.973, 657.864
0.497, 468.883, 659.16
0.498, 469.793, 660.455
0.499, 470.704, 661.75
0.5, 471.614, 663.045
0.501, 472.524, 664.34
0.502, 473.434, 665.635
0.503, 474.344, 666.93
0.504, 475.254, 668.225
0.505, 476.164, 669.519
0.506, 477.074, 670.814
0.507, 477.984, 672.108
0.508, 478.893, 673.403
0.509, 479.803, 674.697
0.51, 480.713, 675.991
0.511, 481.622, 677.285
0.512, 482.532, 678.579
0.513, 483.441, 679.873
0.514, 484.351, 681.167
0.515, 485.26, 682.46
0.516, 486.169, 683.754
0.517, 487.078, 685.048
0.518, 487.988, 686.341
0.519, 488.897, 687.634
0.52, 489.806, 688.928
0.521, 490.715, 690.221
0.522, 491.624, 691.514
0.523, 492.532, 692.807
0.524, 493.441, 694.1
0.525, 494.35, 695.393
0.526, 495.259, 696.685
0.527, 496.167, 697.978
0.528, 497.076, 699.27
0.529, 497.985, 700.563
0.53, 498.893, 701.855
0.531, 499.801, 703.148
0.532, 500.71, 704.44
0.533, 501.618, 705.732
0.534, 502.526, 707.024
0.535, 503.435, 708.316
0.536, 504.343, 709.607
0.537, 505.251, 710.899
0.538, 506.159, 712.191
0.539, 507.067, 713.482
0.54, 507.975, 714.774
0.541, 508.883, 716.065
0.542, 509.79, 717.356
0.543, 510.698, 718.648
0.544, 511.606, 719.939
0.545, 512.513, 721.23
0.546, 513.421, 722.521
0.547, 514.329, 723.811
0.548, 515.236, 725.102
0.549, 516.143, 726.393
0.55, 517.051, 727.683
0.551, 517.958, 728.974
0.552, 518.865, 730.264
0.553, 519.772, 731.554
0.554, 520.68, 732.845
0.555, 521.587, 734.135
0.556, 522.494, 735.425
0.557, 523.401, 736.715
0.558, 524.307, 738.004
0.559, 525.214, 739.294
0.56, 526.121, 740.584
0.561, 527.028, 741.873
0.562, 527.934, 743.163
0.563, 528.841, 744.452
0.564, 529.748, 745.741
0.565, 530.654, 747.031
0.566, 531.561, 748.32
0.567, 532.467, 749.609
0.568, 533.373, 750.898
0.569, 534.28, 752.186
0.57, 535.186, 753.475
0.571, 536.092, 754.764
0.572, 536.998, 756.052
0.573, 537.904, 757.341
0.574, 538.81, 758.629
0.575, 539.716, 759.918
0.576, 540.622, 761.206
0.577, 541.528, 762.494
0.578, 542.434, 763.782
0.579, 543.339, 765.07
0.58, 544.245, 766.358
0.581, 545.151, 767.645
0.582, 546.056, 768.933
0.583, 546.962, 770.221
0.584, 547.867, 771.508
0.585, 548.772, 772.796
0.586, 549.678, 774.083
0.587, 550.583, 775.37
0.588, 551.488, 776.657
0.589, 552.393, 777.944
0.59, 553.298, 779.231
0.591, 554.203, 780.518
0.592, 555.108, 781.805
0.593, 556.013, 783.092
0.594, 556.918, 784.378
0.595, 557.823, 785.665
0.596, 558.728, 786.951
0.597, 559.633, 788.237
0.598, 560.537, 789.524
0.599, 561.442, 790.81
0.6, 562.346, 792.096
0.601, 563.251, 793.382
0.602, 564.155, 794.668
0.603, 565.06, 795.953
0.604, 565.964, 797.239
0.605, 566.868, 798.525
0.606, 567.772, 799.81
0.607, 568.677, 801.096
0.608, 569.581, 802.381
0.609, 570.485, 803.666
0.61, 571.389, 804.951
0.611, 572.293, 806.237
0.612, 573.196, 807.522
0.613, 574.1, 808.806
0.614, 575.004, 810.091
0.615, 575.908, 811.376
0.616, 576.811, 812.661
0.617, 577.715, 813.945
0.618, 578.619, 815.23
0.619, 579.522, 816.514
0.62, 580.425, 817.798
0.621, 581.329, 819.082
0.622, 582.232, 820.367
0.623, 583.135, 821.651
0.624, 584.039, 822.935
0.625, 584.942, 824.218
0.626, 585.845, 825.502
0.627, 586.748, 826.786
0.628, 587.651, 828.069
0.629, 588.554, 829.353
0.63, 589.457, 830.636
0.631, 590.36, 831.92
0.632, 591.262, 833.203
0.633, 592.165, 834.486
0.634, 593.068, 835.769
0.635, 593.97, 837.052
0.636, 594.873, 838.335
0.637, 595.775, 839.618
0.638, 596.678, 840.9
0.639, 597.58, 842.183
0.64, 598.482, 843.465
0.641, 599.385, 844.748
0.642, 600.287, 846.03
0.643, 601.189, 847.312
0.644, 602.091, 848.594
0.645, 602.993, 849.877
0.646, 603.895, 851.159
0.647, 604.797, 852.44
0.648, 605.699, 853.722
0.649, 606.601, 855.004
0.65, 607.503, 856.286
0.651, 608.404, 857.567
0.652, 609.306, 858.849
0.653, 610.208, 860.13
0.654, 611.109, 861.411
0.655, 612.011, 862.692
0.656, 612.912, 863.974
0.657, 613.813, 865.255
0.658, 614.715, 866.535
0.659, 615.616, 867.816
0.66, 616.517, 869.097
0.661, 617.418, 870.378
0.662, 618.319, 871.658
0.663, 619.221, 872.939
0.664, 620.122, 874.219
0.665, 621.022, 875.499
0.666, 621.923, 876.78
0.667, 622.824, 878.06
0.668, 623.725, 879.34
0.669, 624.626, 880.62
0.67, 625.526, 881.9
0.671, 626.427, 883.179
0.672, 627.328, 884.459
0.673, 628.228, 885.739
0.674, 629.129, 887.018
0.675, 630.029, 888.298
0.676, 630.929, 889.577
0.677, 631.83, 890.856
0.678, 632.73, 892.136
0.679, 633.63, 893.415
0.68, 634.53, 894.694
0.681, 635.43, 895.973
0.682, 636.33, 897.251
0.683, 637.23, 898.53
0.684, 638.13, 899.809
0.685, 639.03, 901.087
0.686, 639.93, 902.366
0.687, 640.829, 903.644
0.688, 641.729, 904.922
0.689, 642.629, 906.201
0.69, 643.528, 907.479
0.691, 644.428, 908.757
0.692, 645.327, 910.035
0.693, 646.227, 911.313
0.694, 647.126, 912.59
0.695, 648.025, 913.868
0.696, 648.925, 915.146
0.697, 649.824, 916.423
0.698, 650.723, 917.701
0.699, 651.622, 918.978
0.7, 652.521, 920.255
0.701, 653.42, 921.532
0.702, 654.319, 922.809
0.703, 655.218, 924.086
0.704, 656.117, 925.363
0.705, 657.015, 926.64
0.706, 657.914, 927.917
0.707, 658.813, 929.193
0.708, 659.711, 930.47
0.709, 660.61, 931.747
0.71, 661.508, 933.023
0.711, 662.407, 934.299
0.712, 663.305, 935.575
0.713, 664.204, 936.852
0.714, 665.102, 938.128
0.715, 666, 939.404
0.716, 666.898, 940.679
0.717, 667.796, 941.955
0.718, 668.694, 943.231
0.719, 669.592, 944.506
0.72, 670.49, 945.782
0.721, 671.388, 947.057
0.722, 672.286, 948.333
0.723, 673.184, 949.608
0.724, 674.082, 950.883
0.725, 674.979, 952.158
0.726, 675.877, 953.433
0.727, 676.774, 954.708
0.728, 677.672, 955.983
0.729, 678.569, 957.258
0.73, 679.467, 958.532
0.731, 680.364, 959.807
0.732, 681.261, 961.081
0.733, 682.159, 962.356
0.734, 683.056, 963.63
0.735, 683.953, 964.904
0.736, 684.85, 966.178
0.737, 685.747, 967.452
0.738, 686.644, 968.726
0.739, 687.541, 970
0.74, 688.438, 971.274
0.741, 689.335, 972.548
0.742, 690.231, 973.821
0.743, 691.128, 975.095
0.744, 692.025, 976.368
0.745, 692.921, 977.642
0.746, 693.818, 978.915
0.747, 694.714, 980.188
0.748, 695.611, 981.461
0.749, 696.507, 982.734
0.75, 697.404, 984.007
0.751, 698.3, 985.28
0.752, 699.196, 986.553
0.753, 700.092, 987.825
0.754, 700.988, 989.098
0.755, 701.884, 990.37
0.756, 702.78, 991.643
0.757, 703.676, 992.915
0.758, 704.572, 994.187
0.759, 705.468, 995.46
0.76, 706.364, 996.732
0.761, 707.26, 998.004
0.762, 708.155, 999.275
0.763, 709.051, 1000.55
0.764, 709.947, 1001.82
0.765, 710.842, 1003.09
0.766, 711.738, 1004.36
0.767, 712.633, 1005.63
0.768, 713.528, 1006.9
0.769, 714.424, 1008.18
0.77, 715.319, 1009.45
0.771, 716.214, 1010.72
0.772, 717.109, 1011.99
0.773, 718.004, 1013.26
0.774, 718.899, 1014.53
0.775, 719.794, 1015.8
0.776, 720.689, 1017.07
0.777, 721.584, 1018.34
0.778, 722.479, 1019.61
0.779, 723.374, 1020.88
0.78, 724.269, 1022.15
0.781, 725.163, 1023.43
0.782, 726.058, 1024.7
0.783, 726.952, 1025.97
0.784, 727.847, 1027.24
0.785, 728.741, 1028.51
0.786, 729.636, 1029.78
0.787, 730.53, 1031.04
0.788, 731.424, 1032.31
0.789, 732.319, 1033.58
0.79, 733.213, 1034.85
0.791, 734.107, 1036.12
0.792, 735.001, 1037.39
0.793, 735.895, 1038.66
0.794, 736.789, 1039.93
0.795, 737.683, 1041.2
0.796, 738.577, 1042.47
0.797, 739.471, 1043.74
0.798, 740.365, 1045.01
0.799, 741.258, 1046.28
0.8, 742.152, 1047.54
0.801, 743.046, 1048.81
0.802, 743.939, 1050.08
0.803, 744.833, 1051.35
0.804, 745.726, 1052.62
0.805, 746.619, 1053.89
0.806, 747.513, 1055.15
0.807, 748.406, 1056.42
0.808, 749.299, 1057.69
0.809, 750.192, 1058.96
0.81, 751.086, 1060.23
0.811, 751.979, 1061.49
0.812, 752.872, 1062.76
0.813, 753.765, 1064.03
0.814, 754.658, 1065.3
0.815, 755.55, 1066.56
0.816, 756.443, 1067.83
0.817, 757.336, 1069.1
0.818, 758.229, 1070.36
0.819, 759.121, 1071.63
0.82, 760.014, 1072.9
0.821, 760.907, 1074.17
0.822, 761.799, 1075.43
0.823, 762.691, 1076.7
0.824, 763.584, 1077.97
0.825, 764.476, 1079.23
0.826, 765.368, 1080.5
0.827, 766.261, 1081.77
0.828, 767.153, 1083.03
0.829, 768.045, 1084.3
0.83, 768.937, 1085.56
0.831, 769.829, 1086.83
0.832, 770.721, 1088.1
0.833, 771.613, 1089.36
0.834, 772.505, 1090.63
0.835, 773.397, 1091.89
0.836, 774.288, 1093.16
0.837, 775.18, 1094.42
0.838, 776.072, 1095.69
0.839, 776.963, 1096.95
0.84, 777.855, 1098.22
0.841, 778.746, 1099.49
0.842, 779.638, 1100.75
0.843, 780.529, 1102.02
0.844, 781.421, 1103.28
0.845, 782.312, 1104.54
0.846, 783.203, 1105.81
0.847, 784.094, 1107.07
0.848, 784.985, 1108.34
0.849, 785.877, 1109.6
0.85, 786.768, 1110.87
0.851, 787.659, 1112.13
0.852, 788.549, 1113.4
0.853, 789.44, 1114.66
0.854, 790.331, 1115.92
0.855, 791.222, 1117.19
0.856, 792.113, 1118.45
0.857, 793.003, 1119.72
0.858, 793.894, 1120.98
0.859, 794.784, 1122.24
0.86, 795.675, 1123.51
0.861, 796.565, 1124.77
0.862, 797.456, 1126.03
0.863, 798.346, 1127.3
0.864, 799.236, 1128.56
0.865, 800.127, 1129.82
0.866, 801.017, 1131.09
0.867, 801.907, 1132.35
0.868, 802.797, 1133.61
0.869, 803.687, 1134.88
0.87, 804.577, 1136.14
0.871, 805.467, 1137.4
0.872, 806.357, 1138.66
0.873, 807.247, 1139.93
0.874, 808.136, 1141.19
0.875, 809.026, 1142.45
0.876, 809.916, 1143.71
0.877, 810.805, 1144.98
0.878, 811.695, 1146.24
0.879, 812.585, 1147.5
0.88, 813.474, 1148.76
0.881, 814.363, 1150.02
0.882, 815.253, 1151.28
0.883, 816.142, 1152.55
0.884, 817.031, 1153.81
0.885, 817.921, 1155.07
0.886, 818.81, 1156.33
0.887, 819.699, 1157.59
0.888, 820.588, 1158.85
0.889, 821.477, 1160.11
0.89, 822.366, 1161.38
0.891, 823.255, 1162.64
0.892, 824.143, 1163.9
0.893, 825.032, 1165.16
0.894, 825.921, 1166.42
0.895, 826.81, 1167.68
0.896, 827.698, 1168.94
0.897, 828.587, 1170.2
0.898, 829.475, 1171.46
0.899, 830.364, 1172.72
0.9, 831.252, 1173.98
0.901, 832.141, 1175.24
0.902, 833.029, 1176.5
0.903, 833.917, 1177.76
0.904, 834.805, 1179.02
0.905, 835.694, 1180.28
0.906, 836.582, 1181.54
0.907, 837.47, 1182.8
0.908, 838.358, 1184.06
0.909, 839.246, 1185.32
0.91, 840.134, 1186.58
0.911, 841.022, 1187.84
0.912, 841.909, 1189.1
0.913, 842.797, 1190.36
0.914, 843.685, 1191.62
0.915, 844.572, 1192.87
0.916, 845.46, 1194.13
0.917, 846.348, 1195.39
0.918, 847.235, 1196.65
0.919, 848.122, 1197.91
0.92, 849.01, 1199.17
0.921, 849.897, 1200.43
0.922, 850.784, 1201.69
0.923, 851.672, 1202.94
0.924, 852.559, 1204.2
0.925, 853.446, 1205.46
0.926, 854.333, 1206.72
0.927, 855.22, 1207.98
0.928, 856.107, 1209.23
0.929, 856.994, 1210.49
0.93, 857.881, 1211.75
0.931, 858.768, 1213.01
0.932, 859.655, 1214.26
0.933, 860.541, 1215.52
0.934, 861.428, 1216.78
0.935, 862.315, 1218.04
0.936, 863.201, 1219.29
0.937, 864.088, 1220.55
0.938, 864.974, 1221.81
0.939, 865.86, 1223.07
0.94, 866.747, 1224.32
0.941, 867.633, 1225.58
0.942, 868.519, 1226.84
0.943, 869.406, 1228.09
0.944, 870.292, 1229.35
0.945, 871.178, 1230.61
0.946, 872.064, 1231.86
0.947, 872.95, 1233.12
0.948, 873.836, 1234.37
0.949, 874.722, 1235.63
0.95, 875.608, 1236.89
0.951, 876.493, 1238.14
0.952, 877.379, 1239.4
0.953, 878.265, 1240.65
0.954, 879.151, 1241.91
0.955, 880.036, 1243.17
0.956, 880.922, 1244.42
0.957, 881.807, 1245.68
0.958, 882.693, 1246.93
0.959, 883.578, 1248.19
0.96, 884.463, 1249.44
0.961, 885.349, 1250.7
0.962, 886.234, 1251.95
0.963, 887.119, 1253.21
0.964, 888.004, 1254.46
0.965, 888.889, 1255.72
0.966, 889.774, 1256.97
0.967, 890.659, 1258.23
0.968, 891.544, 1259.48
0.969, 892.429, 1260.74
0.97, 893.314, 1261.99
0.971, 894.199, 1263.25
0.972, 895.083, 1264.5
0.973, 895.968, 1265.75
