t,x,y
0.1, 171.189, 14.0543
0.101, 172.811, 14.1952
0.102, 174.434, 14.3362
0.103, 176.056, 14.4771
0.104, 177.678, 14.6181
0.105, 179.301, 14.759
0.106, 180.923, 14.8999
0.107, 182.544, 15.0407
0.108, 184.166, 15.1816
0.109, 185.788, 15.3224
0.11, 187.409, 15.4632
0.111, 189.031, 15.604
0.112, 190.652, 15.7448
0.113, 192.273, 15.8855
0.114, 193.895, 16.0262
0.115, 195.516, 16.1669
0.116, 197.136, 16.3076
0.117, 198.757, 16.4483
0.118, 200.378, 16.589
0.119, 201.998, 16.7296
0.12, 203.619, 16.8702
0.121, 205.239, 17.0108
0.122, 206.859, 17.1514
0.123, 208.479, 17.2919
0.124, 210.099, 17.4325
0.125, 211.719, 17.573
0.126, 213.339, 17.7135
0.127, 214.959, 17.8539
0.128, 216.578, 17.9944
0.129, 218.198, 18.1348
0.13, 219.817, 18.2753
0.131, 221.436, 18.4157
0.132, 223.055, 18.556
0.133, 224.674, 18.6964
0.134, 226.293, 18.8367
0.135, 227.912, 18.9771
0.136, 229.531, 19.1174
0.137, 231.149, 19.2576
0.138, 232.768, 19.3979
0.139, 234.386, 19.5381
0.14, 236.004, 19.6784
0.141, 237.622, 19.8186
0.142, 239.24, 19.9588
0.143, 240.858, 20.0989
0.144, 242.476, 20.2391
0.145, 244.094, 20.3792
0.146, 245.711, 20.5193
0.147, 247.328, 20.6594
0.148, 248.946, 20.7995
0.149, 250.563, 20.9395
0.15, 252.18, 21.0795
0.151, 253.797, 21.2195
0.152, 255.414, 21.3595
0.153, 257.031, 21.4995
0.154, 258.647, 21.6395
0.155, 260.264, 21.7794
0.156, 261.88, 21.9193
0.157, 263.497, 22.0592
0.158, 265.113, 22.1991
0.159, 266.729, 22.3389
0.16, 268.345, 22.4788
0.161, 269.961, 22.6186
0.162, 271.577, 22.7584
0.163, 273.192, 22.8981
0.164, 274.808, 23.0379
0.165, 276.423, 23.1776
0.166, 278.039, 23.3174
0.167, 279.654, 23.4571
0.168, 281.269, 23.5967
0.169, 282.884, 23.7364
0.17, 284.499, 23.876
0.171, 286.114, 24.0157
0.172, 287.728, 24.1553
0.173, 289.343, 24.2948
0.174, 290.957, 24.4344
0.175, 292.572, 24.574
0.176, 294.186, 24.7135
0.177, 295.8, 24.853
0.178, 297.414, 24.9925
0.179, 299.028, 25.1319
0.18, 300.642, 25.2714
0.181, 302.255, 25.4108
0.182, 303.869, 25.5502
0.183, 305.482, 25.6896
0.184, 307.096, 25.829
0.185, 308.709, 25.9683
0.186, 310.322, 26.1077
0.187, 311.935, 26.247
0.188, 313.548, 26.3863
0.189, 315.161, 26.5255
0.19, 316.773, 26.6648
0.191, 318.386, 26.804
0.192, 319.998, 26.9432
0.193, 321.611, 27.0824
0.194, 323.223, 27.2216
0.195, 324.835, 27.3608
0.196, 326.447, 27.4999
0.197, 328.059, 27.639
0.198, 329.671, 27.7781
0.199, 331.282, 27.9172
0.2, 332.894, 28.0563
0.201, 334.505, 28.1953
0.202, 336.117, 28.3343
0.203, 337.728, 28.4733
0.204, 339.339, 28.6123
0.205, 340.95, 28.7513
0.206, 342.561, 28.8902
0.207, 344.172, 29.0292
0.208, 345.783, 29.1681
0.209, 347.393, 29.307
0.21, 349.004, 29.4458
0.211, 350.614, 29.5847
0.212, 352.224, 29.7235
0.213, 353.834, 29.8623
0.214, 355.444, 30.0011
0.215, 357.054, 30.1399
0.216, 358.664, 30.2786
0.217, 360.274, 30.4174
0.218, 361.884, 30.5561
0.219, 363.493, 30.6948
0.22, 365.102, 30.8334
0.221, 366.712, 30.9721
0.222, 368.321, 31.1107
0.223, 369.93, 31.2494
0.224, 371.539, 31.388
0.225, 373.148, 31.5265
0.226, 374.756, 31.6651
0.227, 376.365, 31.8036
0.228, 377.973, 31.9422
0.229, 379.582, 32.0807
0.23, 381.19, 32.2191
0.231, 382.798, 32.3576
0.232, 384.406, 32.496
0.233, 386.014, 32.6345
0.234, 387.622, 32.7729
0.235, 389.23, 32.9113
0.236, 390.837, 33.0496
0.237, 392.445, 33.188
0.238, 394.052, 33.3263
0.239, 395.66, 33.4646
0.24, 397.267, 33.6029
0.241, 398.874, 33.7412
0.242, 400.481, 33.8794
0.243, 402.088, 34.0177
0.244, 403.694, 34.1559
0.245, 405.301, 34.2941
0.246, 406.908, 34.4322
0.247, 408.514, 34.5704
0.248, 410.12, 34.7085
0.249, 411.727, 34.8467
0.25, 413.333, 34.9848
0.251, 414.939, 35.1228
0.252, 416.545, 35.2609
0.253, 418.15, 35.3989
0.254, 419.756, 35.537
0.255, 421.361, 35.675
0.256, 422.967, 35.8129
0.257, 424.572, 35.9509
0.258, 426.177, 36.0888
0.259, 427.783, 36.2268
0.26, 429.388, 36.3647
0.261, 430.992, 36.5026
0.262, 432.597, 36.6404
0.263, 434.202, 36.7783
0.264, 435.806, 36.9161
0.265, 437.411, 37.0539
0.266, 439.015, 37.1917
0.267, 440.619, 37.3295
0.268, 442.224, 37.4672
0.269, 443.828, 37.605
0.27, 445.432, 37.7427
0.271, 447.035, 37.8804
0.272, 448.639, 38.0181
0.273, 450.243, 38.1557
0.274, 451.846, 38.2934
0.275, 453.449, 38.431
0.276, 455.053, 38.5686
0.277, 456.656, 38.7062
0.278, 458.259, 38.8437
0.279, 459.862, 38.9813
0.28, 461.465, 39.1188
0.281, 463.067, 39.2563
0.282, 464.67, 39.3938
0.283, 466.272, 39.5312
0.284, 467.875, 39.6687
0.285, 469.477, 39.8061
0.286, 471.079, 39.9435
0.287, 472.681, 40.0809
0.288, 474.283, 40.2183
0.289, 475.885, 40.3556
0.29, 477.487, 40.493
0.291, 479.088, 40.6303
0.292, 480.69, 40.7676
0.293, 482.291, 40.9048
0.294, 483.893, 41.0421
0.295, 485.494, 41.1793
0.296, 487.095, 41.3166
0.297, 488.696, 41.4538
0.298, 490.297, 41.5909
0.299, 491.898, 41.7281
0.3, 493.498, 41.8652
0.301, 495.099, 42.0024
0.302, 496.699, 42.1395
0.303, 498.299, 42.2765
0.304, 499.9, 42.4136
0.305, 501.5, 42.5506
0.306, 503.1, 42.6877
0.307, 504.7, 42.8247
0.308, 506.299, 42.9617
0.309, 507.899, 43.0986
0.31, 509.499, 43.2356
0.311, 511.098, 43.3725
0.312, 512.697, 43.5094
0.313, 514.297, 43.6463
0.314, 515.896, 43.7832
0.315, 517.495, 43.9201
0.316, 519.094, 44.0569
0.317, 520.693, 44.1937
0.318, 522.291, 44.3305
0.319, 523.89, 44.4673
0.32, 525.488, 44.604
0.321, 527.087, 44.7408
0.322, 528.685, 44.8775
0.323, 530.283, 45.0142
0.324, 531.881, 45.1509
0.325, 533.479, 45.2875
0.326, 535.077, 45.4242
0.327, 536.675, 45.5608
0.328, 538.272, 45.6974
0.329, 539.87, 45.834
0.33, 541.467, 45.9706
0.331, 543.064, 46.1071
0.332, 544.662, 46.2437
0.333, 546.259, 46.3802
0.334, 547.856, 46.5167
0.335, 549.453, 46.6531
0.336, 551.049, 46.7896
0.337, 552.646, 46.926
0.338, 554.243, 47.0624
0.339, 555.839, 47.1988
0.34, 557.435, 47.3352
0.341, 559.031, 47.4716
0.342, 560.628, 47.6079
0.343, 562.224, 47.7442
0.344, 563.819, 47.8805
0.345, 565.415, 48.0168
0.346, 567.011, 48.1531
0.347, 568.606, 48.2893
0.348, 570.202, 48.4256
0.349, 571.797, 48.5618
0.35, 573.393, 48.698
0.351, 574.988, 48.8341
0.352, 576.583, 48.9703
0.353, 578.178, 49.1064
0.354, 579.772, 49.2425
0.355, 581.367, 49.3786
0.356, 582.962, 49.5147
0.357, 584.556, 49.6508
0.358, 586.151, 49.7868
0.359, 587.745, 49.9228
0.36, 589.339, 50.0588
0.361, 590.933, 50.1948
0.362, 592.527, 50.3307
0.363, 594.121, 50.4667
0.364, 595.715, 50.6026
0.365, 597.308, 50.7385
0.366, 598.902, 50.8744
0.367, 600.495, 51.0103
0.368, 602.089, 51.1461
0.369, 603.682, 51.2819
0.37, 605.275, 51.4177
0.371, 606.868, 51.5535
0.372, 608.461, 51.6893
0.373, 610.053, 51.8251
0.374, 611.646, 51.9608
0.375, 613.239, 52.0965
0.376, 614.831, 52.2322
0.377, 616.423, 52.3679
0.378, 618.016, 52.5035
0.379, 619.608, 52.6392
0.38, 621.2, 52.7748
0.381, 622.792, 52.9104
0.382, 624.384, 53.046
0.383, 625.975, 53.1815
0.384, 627.567, 53.3171
0.385, 629.158, 53.4526
0.386, 630.75, 53.5881
0.387, 632.341, 53.7236
0.388, 633.932, 53.8591
0.389, 635.523, 53.9945
0.39, 637.114, 54.1299
0.391, 638.705, 54.2654
0.392, 640.296, 54.4007
0.393, 641.886, 54.5361
0.394, 643.477, 54.6715
0.395, 645.067, 54.8068
0.396, 646.658, 54.9421
0.397, 648.248, 55.0774
0.398, 649.838, 55.2127
0.399, 651.428, 55.348
0.4, 653.018, 55.4832
0.401, 654.608, 55.6184
0.402, 656.197, 55.7536
0.403, 657.787, 55.8888
0.404, 659.376, 56.024
0.405, 660.966, 56.1591
0.406, 662.555, 56.2943
0.407, 664.144, 56.4294
0.408, 665.733, 56.5645
0.409, 667.322, 56.6995
0.41, 668.911, 56.8346
0.411, 670.499, 56.9696
0.412, 672.088, 57.1046
0.413, 673.677, 57.2396
0.414, 675.265, 57.3746
0.415, 676.853, 57.5096
0.416, 678.441, 57.6445
0.417, 680.029, 57.7794
0.418, 681.617, 57.9143
0.419, 683.205, 58.0492
0.42, 684.793, 58.1841
0.421, 686.381, 58.3189
0.422, 687.968, 58.4537
0.423, 689.556, 58.5885
0.424, 691.143, 58.7233
0.425, 692.73, 58.8581
0.426, 694.317, 58.9928
0.427, 695.904, 59.1276
0.428, 697.491, 59.2623
0.429, 699.078, 59.397
0.43, 700.665, 59.5317
0.431, 702.251, 59.6663
0.432, 703.838, 59.801
0.433, 705.424, 59.9356
0.434, 707.01, 60.0702
0.435, 708.596, 60.2048
0.436, 710.182, 60.3393
0.437, 711.768, 60.4739
0.438, 713.354, 60.6084
0.439, 714.94, 60.7429
0.44, 716.526, 60.8774
0.441, 718.111, 61.0118
0.442, 719.696, 61.1463
0.443, 721.282, 61.2807
0.444, 722.867, 61.4151
0.445, 724.452, 61.5495
0.446, 726.037, 61.6839
0.447, 727.622, 61.8183
0.448, 729.207, 61.9526
0.449, 730.791, 62.0869
0.45, 732.376, 62.2212
0.451, 733.96, 62.3555
0.452, 735.545, 62.4897
0.453, 737.129, 62.624
0.454, 738.713, 62.7582
0.455, 740.297, 62.8924
0.456, 741.881, 63.0266
0.457, 743.465, 63.1608
0.458, 745.049, 63.2949
0.459, 746.632, 63.429
0.46, 748.216, 63.5632
0.461, 749.799, 63.6973
0.462, 751.382, 63.8313
0.463, 752.966, 63.9654
0.464, 754.549, 64.0994
0.465, 756.132, 64.2334
0.466, 757.714, 64.3674
0.467, 759.297, 64.5014
0.468, 760.88, 64.6354
0.469, 762.462, 64.7693
0.47, 764.045, 64.9032
0.471, 765.627, 65.0371
0.472, 767.209, 65.171
0.473, 768.791, 65.3049
0.474, 770.374, 65.4387
0.475, 771.955, 65.5726
0.476, 773.537, 65.7064
0.477, 775.119, 65.8402
0.478, 776.701, 65.9739
0.479, 778.282, 66.1077
0.48, 779.863, 66.2414
0.481, 781.445, 66.3752
0.482, 783.026, 66.5089
0.483, 784.607, 66.6425
0.484, 786.188, 66.7762
0.485, 787.769, 66.9098
0.486, 789.349, 67.0435
0.487, 790.93, 67.1771
0.488, 792.511, 67.3106
0.489, 794.091, 67.4442
0.49, 795.671, 67.5778
0.491, 797.252, 67.7113
0.492, 798.832, 67.8448
0.493, 800.412, 67.9783
0.494, 801.992, 68.1118
0.495, 803.571, 68.2452
0.496, 805.151, 68.3787
0.497, 806.731, 68.5121
0.498, 808.31, 68.6455
0.499, 809.89, 68.7789
0.5, 811.469, 68.9122
0.501, 813.048, 69.0456
0.502, 814.627, 69.1789
0.503, 816.206, 69.3122
0.504, 817.785, 69.4455
0.505, 819.364, 69.5787
0.506, 820.942, 69.712
0.507, 822.521, 69.8452
0.508, 824.099, 69.9784
0.509, 825.678, 70.1116
0.51, 827.256, 70.2448
0.511, 828.834, 70.378
0.512, 830.412, 70.5111
0.513, 831.99, 70.6442
0.514, 833.568, 70.7773
0.515, 835.145, 70.9104
0.516, 836.723, 71.0435
0.517, 838.3, 71.1765
0.518, 839.878, 71.3095
0.519, 841.455, 71.4425
0.52, 843.032, 71.5755
0.521, 844.609, 71.7085
0.522, 846.186, 71.8414
0.523, 847.763, 71.9744
0.524, 849.34, 72.1073
0.525, 850.917, 72.2402
0.526, 852.493, 72.3731
0.527, 854.069, 72.5059
0.528, 855.646, 72.6388
0.529, 857.222, 72.7716
0.53, 858.798, 72.9044
0.531, 860.374, 73.0372
0.532, 861.95, 73.1699
0.533, 863.526, 73.3027
0.534, 865.102, 73.4354
0.535, 866.677, 73.5681
0.536, 868.253, 73.7008
0.537, 869.828, 73.8335
0.538, 871.403, 73.9661
0.539, 872.979, 74.0987
0.54, 874.554, 74.2314
0.541, 876.129, 74.364
0.542, 877.703, 74.4965
0.543, 879.278, 74.6291
0.544, 880.853, 74.7616
0.545, 882.427, 74.8942
0.546, 884.002, 75.0267
0.547, 885.576, 75.1591
0.548, 887.15, 75.2916
0.549, 888.725, 75.4241
0.55, 890.299, 75.5565
0.551, 891.873, 75.6889
0.552, 893.446, 75.8213
0.553, 895.02, 75.9537
0.554, 896.594, 76.086
0.555, 898.167, 76.2184
0.556, 899.741, 76.3507
0.557, 901.314, 76.483
0.558, 902.887, 76.6153
0.559, 904.46, 76.7475
0.56, 906.033, 76.8798
0.561, 907.606, 77.012
0.562, 909.179, 77.1442
0.563, 910.751, 77.2764
0.564, 912.324, 77.4085
0.565, 913.896, 77.5407
0.566, 915.469, 77.6728
0.567, 917.041, 77.8049
0.568, 918.613, 77.937
0.569, 920.185, 78.0691
0.57, 921.757, 78.2012
0.571, 923.329, 78.3332
0.572, 924.901, 78.4652
0.573, 926.472, 78.5972
0.574, 928.044, 78.7292
0.575, 929.615, 78.8612
0.576, 931.187, 78.9931
0.577, 932.758, 79.125
0.578, 934.329, 79.257
0.579, 935.9, 79.3888
0.58, 937.471, 79.5207
0.581, 939.042, 79.6526
0.582, 940.612, 79.7844
0.583, 942.183, 79.9162
0.584, 943.753, 80.048
0.585, 945.324, 80.1798
0.586, 946.894, 80.3116
0.587, 948.464, 80.4433
0.588, 950.034, 80.575
0.589, 951.604, 80.7067
0.59, 953.174, 80.8384
0.591, 954.744, 80.9701
0.592, 956.314, 81.1017
0.593, 957.883, 81.2334
0.594, 959.453, 81.365
0.595, 961.022, 81.4966
0.596, 962.591, 81.6281
0.597, 964.16, 81.7597
0.598, 965.729, 81.8912
0.599, 967.298, 82.0228
0.6, 968.867, 82.1543
0.601, 970.436, 82.2857
0.602, 972.004, 82.4172
0.603, 973.573, 82.5487
0.604, 975.141, 82.6801
0.605, 976.71, 82.8115
0.606, 978.278, 82.9429
0.607, 979.846, 83.0742
0.608, 981.414, 83.2056
0.609, 982.982, 83.3369
0.61, 984.55, 83.4683
0.611, 986.117, 83.5996
0.612, 987.685, 83.7308
0.613, 989.252, 83.8621
0.614, 990.82, 83.9933
0.615, 992.387, 84.1246
0.616, 993.954, 84.2558
0.617, 995.521, 84.387
0.618, 997.088, 84.5181
0.619, 998.655, 84.6493
0.62, 1000.22, 84.7804
0.621, 1001.79, 84.9115
0.622, 1003.35, 85.0426
0.623, 1004.92, 85.1737
0.624, 1006.49, 85.3047
0.625, 1008.05, 85.4358
0.626, 1009.62, 85.5668
0.627, 1011.19, 85.6978
0.628, 1012.75, 85.8288
0.629, 1014.32, 85.9598
0.63, 1015.88, 86.0907
0.631, 1017.45, 86.2216
0.632, 1019.01, 86.3525
0.633, 1020.58, 86.4834
0.634, 1022.15, 86.6143
0.635, 1023.71, 86.7452
0.636, 1025.28, 86.876
0.637, 1026.84, 87.0068
0.638, 1028.41, 87.1376
0.639, 1029.97, 87.2684
0.64, 1031.53, 87.3992
0.641, 1033.1, 87.5299
0.642, 1034.66, 87.6606
0.643, 1036.23, 87.7913
0.644, 1037.79, 87.922
0.645, 1039.36, 88.0527
0.646, 1040.92, 88.1833
0.647, 1042.48, 88.314
0.648, 1044.05, 88.4446
0.649, 1045.61, 88.5752
0.65, 1047.18, 88.7058
0.651, 1048.74, 88.8363
0.652, 1050.3, 88.9669
0.653, 1051.87, 89.0974
0.654, 1053.43, 89.2279
0.655, 1054.99, 89.3584
0.656, 1056.56, 89.4889
0.657, 1058.12, 89.6193
0.658, 1059.68, 89.7497
0.659, 1061.24, 89.8801
0.66, 1062.81, 90.0105
0.661, 1064.37, 90.1409
0.662, 1065.93, 90.2713
0.663, 1067.49, 90.4016
0.664, 1069.06, 90.5319
0.665, 1070.62, 90.6622
0.666, 1072.18, 90.7925
0.667, 1073.74, 90.9228
0.668, 1075.3, 91.053
0.669, 1076.87, 91.1833
0.67, 1078.43, 91.3135
0.671, 1079.99, 91.4437
0.672, 1081.55, 91.5738
0.673, 1083.11, 91.704
0.674, 1084.67, 91.8341
0.675, 1086.23, 91.9643
0.676, 1087.79, 92.0944
0.677, 1089.36, 92.2244
0.678, 1090.92, 92.3545
0.679, 1092.48, 92.4845
0.68, 1094.04, 92.6146
0.681, 1095.6, 92.7446
0.682, 1097.16, 92.8746
0.683, 1098.72, 93.0045
0.684, 1100.28, 93.1345
0.685, 1101.84, 93.2644
0.686, 1103.4, 93.3943
0.687, 1104.96, 93.5242
0.688, 1106.52, 93.6541
0.689, 1108.08, 93.784
0.69, 1109.64, 93.9138
0.691, 1111.2, 94.0437
0.692, 1112.76, 94.1735
0.693, 1114.32, 94.3032
0.694, 1115.87, 94.433
0.695, 1117.43, 94.5628
0.696, 1118.99, 94.6925
0.697, 1120.55, 94.8222
0.698, 1122.11, 94.9519
0.699, 1123.67, 95.0816
0.7, 1125.23, 95.2113
0.701, 1126.79, 95.3409
0.702, 1128.34, 95.4705
0.703, 1129.9, 95.6001
0.704, 1131.46, 95.7297
0.705, 1133.02, 95.8593
0.706, 1134.58, 95.9888
0.707, 1136.13, 96.1184
0.708, 1137.69, 96.2479
0.709, 1139.25, 96.3774
0.71, 1140.81, 96.5069
0.711, 1142.36, 96.6363
0.712, 1143.92, 96.7658
0.713, 1145.48, 96.8952
0.714, 1147.04, 97.0246
0.715, 1148.59, 97.154
0.716, 1150.15, 97.2833
0.717, 1151.71, 97.4127
0.718, 1153.26, 97.542
0.719, 1154.82, 97.6713
0.72, 1156.38, 97.8006
0.721, 1157.93, 97.9299
0.722, 1159.49, 98.0592
0.723, 1161.05, 98.1884
0.724, 1162.6, 98.3176
0.725, 1164.16, 98.4468
0.726, 1165.71, 98.576
0.727, 1167.27, 98.7052
0.728, 1168.82, 98.8343
0.729, 1170.38, 98.9634
0.73, 1171.94, 99.0926
0.731, 1173.49, 99.2217
0.732, 1175.05, 99.3507
0.733, 1176.6, 99.4798
0.734, 1178.16, 99.6088
0.735, 1179.71, 99.7378
0.736, 1181.27, 99.8668
0.737, 1182.82, 99.9958
0.738, 1184.38, 100.125
0.739, 1185.93, 100.254
0.74, 1187.48, 100.383
0.741, 1189.04, 100.512
0.742, 1190.59, 100.64
0.743, 1192.15, 100.769
0.744, 1193.7, 100.898
0.745, 1195.26, 101.027
0.746, 1196.81, 101.156
0.747, 1198.36, 101.285
0.748, 1199.92, 101.413
0.749, 1201.47, 101.542
0.75, 1203.02, 101.671
0.751, 1204.58, 101.8
0.752, 1206.13, 101.928
0.753, 1207.68, 102.057
0.754, 1209.24, 102.186
0.755, 1210.79, 102.314
0.756, 1212.34, 102.443
0.757, 1213.89, 102.572
0.758, 1215.45, 102.7
0.759, 1217, 102.829
0.76, 1218.55, 102.957
0.761, 1220.1, 103.086
0.762, 1221.66, 103.214
0.763, 1223.21, 103.343
0.764, 1224.76, 103.472
0.765, 1226.31, 103.6
0.766, 1227.86, 103.728
0.767, 1229.42, 103.857
0.768, 1230.97, 103.985
0.769, 1232.52, 104.114
0.77, 1234.07, 104.242
0.771, 1235.62, 104.37
0.772, 1237.17, 104.499
0.773, 1238.72, 104.627
0.774, 1240.28, 104.755
0.775, 1241.83, 104.884
0.776, 1243.38, 105.012
0.777, 1244.93, 105.14
0.778, 1246.48, 105.268
0.779, 1248.03, 105.397
0.78, 1249.58, 105.525
0.781, 1251.13, 105.653
0.782, 1252.68, 105.781
0.783, 1254.23, 105.909
0.784, 1255.78, 106.038
0.785, 1257.33, 106.166
0.786, 1258.88, 106.294
0.787, 1260.43, 106.422
0.788, 1261.98, 106.55
0.789, 1263.53, 106.678
0.79, 1265.08, 106.806
0.791, 1266.63, 106.934
0.792, 1268.18, 107.062
0.793, 1269.72, 107.19
0.794, 1271.27, 107.318
0.795, 1272.82, 107.446
0.796, 1274.37, 107.574
0.797, 1275.92, 107.702
0.798, 1277.47, 107.829
0.799, 1279.02, 107.957
0.8, 1280.57, 108.085
0.801, 1282.11, 108.213
0.802, 1283.66, 108.341
0.803, 1285.21, 108.469
0.804, 1286.76, 108.596
0.805, 1288.31, 108.724
0.806, 1289.85, 108.852
0.807, 1291.4, 108.979
0.808, 1292.95, 109.107
0.809, 1294.5, 109.235
0.81, 1296.04, 109.362
0.811, 1297.59, 109.49
0.812, 1299.14, 109.618
0.813, 1300.68, 109.745
0.814, 1302.23, 109.873
0.815, 1303.78, 110.001
0.816, 1305.33, 110.128
0.817, 1306.87, 110.256
0.818, 1308.42, 110.383
0.819, 1309.97, 110.511
0.82, 1311.51, 110.638
0.821, 1313.06, 110.766
0.822, 1314.6, 110.893
0.823, 1316.15, 111.02
0.824, 1317.7, 111.148
0.825, 1319.24, 111.275
0.826, 1320.79, 111.403
0.827, 1322.33, 111.53
0.828, 1323.88, 111.657
0.829, 1325.42, 111.785
0.83, 1326.97, 111.912
0.831, 1328.51, 112.039
0.832, 1330.06, 112.166
0.833, 1331.6, 112.294
0.834, 1333.15, 112.421
0.835, 1334.69, 112.548
0.836, 1336.24, 112.675
0.837, 1337.78, 112.802
0.838, 1339.33, 112.93
0.839, 1340.87, 113.057
0.84, 1342.42, 113.184
0.841, 1343.96, 113.311
0.842, 1345.51, 113.438
0.843, 1347.05, 113.565
0.844, 1348.59, 113.692
0.845, 1350.14, 113.819
0.846, 1351.68, 113.946
0.847, 1353.22, 114.073
0.848, 1354.77, 114.2
0.849, 1356.31, 114.327
0.85, 1357.86, 114.454
0.851, 1359.4, 114.581
0.852, 1360.94, 114.708
0.853, 1362.48, 114.835
0.854, 1364.03, 114.961
0.855, 1365.57, 115.088
0.856, 1367.11, 115.215
0.857, 1368.66, 115.342
0.858, 1370.2, 115.469
0.859, 1371.74, 115.596
0.86, 1373.28, 115.722
0.861, 1374.83, 115.849
0.862, 1376.37, 115.976
0.863, 1377.91, 116.102
0.864, 1379.45, 116.229
0.865, 1380.99, 116.356
0.866, 1382.54, 116.482
0.867, 1384.08, 116.609
0.868, 1385.62, 116.736
0.869, 1387.16, 116.862
0.87, 1388.7, 116.989
0.871, 1390.24, 117.115
0.872, 1391.78, 117.242
0.873, 1393.32, 117.368
0.874, 1394.87, 117.495
0.875, 1396.41, 117.621
0.876, 1397.95, 117.748
0.877, 1399.49, 117.874
0.878, 1401.03, 118.001
0.879, 1402.57, 118.127
0.88, 1404.11, 118.254
0.881, 1405.65, 118.38
0.882, 1407.19, 118.506
0.883, 1408.73, 118.633
0.884, 1410.27, 118.759
0.885, 1411.81, 118.885
0.886, 1413.35, 119.012
0.887, 1414.89, 119.138
0.888, 1416.43, 119.264
0.889, 1417.97, 119.39
0.89, 1419.51, 119.517
0.891, 1421.05, 119.643
0.892, 1422.59, 119.769
0.893, 1424.12, 119.895
0.894, 1425.66, 120.021
0.895, 1427.2, 120.147
0.896, 1428.74, 120.273
0.897, 1430.28, 120.4
0.898, 1431.82, 120.526
0.899, 1433.36, 120.652
0.9, 1434.9, 120.778
0.901, 1436.43, 120.904
0.902, 1437.97, 121.03
0.903, 1439.51, 121.156
0.904, 1441.05, 121.282
0.905, 1442.59, 121.408
0.906, 1444.12, 121.533
0.907, 1445.66, 121.659
0.908, 1447.2, 121.785
0.909, 1448.74, 121.911
0.91, 1450.27, 122.037
0.911, 1451.81, 122.163
0.912, 1453.35, 122.289
0.913, 1454.88, 122.414
0.914, 1456.42, 122.54
0.915, 1457.96, 122.666
0.916, 1459.5, 122.792
0.917, 1461.03, 122.917
0.918, 1462.57, 123.043
0.919, 1464.1, 123.169
0.92, 1465.64, 123.295
0.921, 1467.18, 123.42
0.922, 1468.71, 123.546
0.923, 1470.25, 123.671
0.924, 1471.79, 123.797
0.925, 1473.32, 123.923
