t,x,y
0.117, 198.952, 3016.47
0.118, 200.576, 3016.61
0.119, 202.2, 3016.75
0.12, 203.824, 3016.89
0.121, 205.448, 3017.03
0.122, 207.071, 3017.17
0.123, 208.695, 3017.31
0.124, 210.318, 3017.45
0.125, 211.942, 3017.59
0.126, 213.565, 3017.73
0.127, 215.189, 3017.87
0.128, 216.812, 3018.01
0.129, 218.435, 3018.16
0.13, 220.058, 3018.3
0.131, 221.681, 3018.44
0.132, 223.304, 3018.58
0.133, 224.926, 3018.72
0.134, 226.549, 3018.86
0.135, 228.172, 3019
0.136, 229.794, 3019.14
0.137, 231.417, 3019.28
0.138, 233.039, 3019.42
0.139, 234.661, 3019.56
0.14, 236.283, 3019.7
0.141, 237.906, 3019.84
0.142, 239.528, 3019.98
0.143, 241.15, 3020.12
0.144, 242.771, 3020.26
0.145, 244.393, 3020.41
0.146, 246.015, 3020.55
0.147, 247.637, 3020.69
0.148, 249.258, 3020.83
0.149, 250.879, 3020.97
0.15, 252.501, 3021.11
0.151, 254.122, 3021.25
0.152, 255.743, 3021.39
0.153, 257.364, 3021.53
0.154, 258.985, 3021.67
0.155, 260.606, 3021.81
0.156, 262.227, 3021.95
0.157, 263.848, 3022.09
0.158, 265.469, 3022.23
0.159, 267.089, 3022.37
0.16, 268.71, 3022.51
0.161, 270.33, 3022.65
0.162, 271.951, 3022.79
0.163, 273.571, 3022.93
0.164, 275.191, 3023.07
0.165, 276.811, 3023.21
0.166, 278.431, 3023.35
0.167, 280.051, 3023.49
0.168, 281.671, 3023.63
0.169, 283.291, 3023.77
0.17, 284.911, 3023.91
0.171, 286.53, 3024.05
0.172, 288.15, 3024.19
0.173, 289.769, 3024.33
0.174, 291.389, 3024.47
0.175, 293.008, 3024.61
0.176, 294.627, 3024.75
0.177, 296.246, 3024.89
0.178, 297.865, 3025.03
0.179, 299.484, 3025.17
0.18, 301.103, 3025.31
0.181, 302.722, 3025.45
0.182, 304.341, 3025.59
0.183, 305.959, 3025.73
0.184, 307.578, 3025.87
0.185, 309.197, 3026.01
0.186, 310.815, 3026.15
0.187, 312.433, 3026.29
0.188, 314.051, 3026.43
0.189, 315.67, 3026.57
0.19, 317.288, 3026.71
0.191, 318.906, 3026.85
0.192, 320.524, 3026.99
0.193, 322.141, 3027.13
0.194, 323.759, 3027.27
0.195, 325.377, 3027.41
0.196, 326.994, 3027.55
0.197, 328.612, 3027.69
0.198, 330.229, 3027.83
0.199, 331.846, 3027.97
0.2, 333.464, 3028.11
0.201, 335.081, 3028.25
0.202, 336.698, 3028.38
0.203, 338.315, 3028.52
0.204, 339.932, 3028.66
0.205, 341.549, 3028.8
0.206, 343.165, 3028.94
0.207, 344.782, 3029.08
0.208, 346.399, 3029.22
0.209, 348.015, 3029.36
0.21, 349.632, 3029.5
0.211, 351.248, 3029.64
0.212, 352.864, 3029.78
0.213, 354.48, 3029.92
0.214, 356.096, 3030.06
0.215, 357.712, 3030.2
0.216, 359.328, 3030.34
0.217, 360.944, 3030.48
0.218, 362.56, 3030.61
0.219, 364.176, 3030.75
0.22, 365.791, 3030.89
0.221, 367.407, 3031.03
0.222, 369.022, 3031.17
0.223, 370.638, 3031.31
0.224, 372.253, 3031.45
0.225, 373.868, 3031.59
0.226, 375.483, 3031.73
0.227, 377.098, 3031.87
0.228, 378.713, 3032.01
0.229, 380.328, 3032.15
0.23, 381.943, 3032.28
0.231, 383.557, 3032.42
0.232, 385.172, 3032.56
0.233, 386.786, 3032.7
0.234, 388.401, 3032.84
0.235, 390.015, 3032.98
0.236, 391.63, 3033.12
0.237, 393.244, 3033.26
0.238, 394.858, 3033.4
0.239, 396.472, 3033.54
0.24, 398.086, 3033.67
0.241, 399.7, 3033.81
0.242, 401.314, 3033.95
0.243, 402.927, 3034.09
0.244, 404.541, 3034.23
0.245, 406.154, 3034.37
0.246, 407.768, 3034.51
0.247, 409.381, 3034.65
0.248, 410.995, 3034.78
0.249, 412.608, 3034.92
0.25, 414.221, 3035.06
0.251, 415.834, 3035.2
0.252, 417.447, 3035.34
0.253, 419.06, 3035.48
0.254, 420.673, 3035.62
0.255, 422.285, 3035.76
0.256, 423.898, 3035.89
0.257, 425.511, 3036.03
0.258, 427.123, 3036.17
0.259, 428.736, 3036.31
0.26, 430.348, 3036.45
0.261, 431.96, 3036.59
0.262, 433.572, 3036.73
0.263, 435.184, 3036.86
0.264, 436.796, 3037
0.265, 438.408, 3037.14
0.266, 440.02, 3037.28
0.267, 441.632, 3037.42
0.268, 443.243, 3037.56
0.269, 444.855, 3037.69
0.27, 446.467, 3037.83
0.271, 448.078, 3037.97
0.272, 449.689, 3038.11
0.273, 451.301, 3038.25
0.274, 452.912, 3038.39
0.275, 454.523, 3038.52
0.276, 456.134, 3038.66
0.277, 457.745, 3038.8
0.278, 459.356, 3038.94
0.279, 460.966, 3039.08
0.28, 462.577, 3039.22
0.281, 464.188, 3039.35
0.282, 465.798, 3039.49
0.283, 467.409, 3039.63
0.284, 469.019, 3039.77
0.285, 470.629, 3039.91
0.286, 472.239, 3040.04
0.287, 473.85, 3040.18
0.288, 475.46, 3040.32
0.289, 477.07, 3040.46
0.29, 478.679, 3040.6
0.291, 480.289, 3040.73
0.292, 481.899, 3040.87
0.293, 483.509, 3041.01
0.294, 485.118, 3041.15
0.295, 486.728, 3041.29
0.296, 488.337, 3041.42
0.297, 489.946, 3041.56
0.298, 491.556, 3041.7
0.299, 493.165, 3041.84
0.3, 494.774, 3041.98
0.301, 496.383, 3042.11
0.302, 497.992, 3042.25
0.303, 499.6, 3042.39
0.304, 501.209, 3042.53
0.305, 502.818, 3042.67
0.306, 504.426, 3042.8
0.307, 506.035, 3042.94
0.308, 507.643, 3043.08
0.309, 509.252, 3043.22
0.31, 510.86, 3043.35
0.311, 512.468, 3043.49
0.312, 514.076, 3043.63
0.313, 515.684, 3043.77
0.314, 517.292, 3043.9
0.315, 518.9, 3044.04
0.316, 520.508, 3044.18
0.317, 522.115, 3044.32
0.318, 523.723, 3044.45
0.319, 525.33, 3044.59
0.32, 526.938, 3044.73
0.321, 528.545, 3044.87
0.322, 530.152, 3045
0.323, 531.76, 3045.14
0.324, 533.367, 3045.28
0.325, 534.974, 3045.42
0.326, 536.581, 3045.55
0.327, 538.188, 3045.69
0.328, 539.794, 3045.83
0.329, 541.401, 3045.97
0.33, 543.008, 3046.1
0.331, 544.614, 3046.24
0.332, 546.221, 3046.38
0.333, 547.827, 3046.52
0.334, 549.433, 3046.65
0.335, 551.04, 3046.79
0.336, 552.646, 3046.93
0.337, 554.252, 3047.07
0.338, 555.858, 3047.2
0.339, 557.464, 3047.34
0.34, 559.07, 3047.48
0.341, 560.675, 3047.61
0.342, 562.281, 3047.75
0.343, 563.886, 3047.89
0.344, 565.492, 3048.03
0.345, 567.097, 3048.16
0.346, 568.703, 3048.3
0.347, 570.308, 3048.44
0.348, 571.913, 3048.57
0.349, 573.518, 3048.71
0.35, 575.123, 3048.85
0.351, 576.728, 3048.99
0.352, 578.333, 3049.12
0.353, 579.938, 3049.26
0.354, 581.542, 3049.4
0.355, 583.147, 3049.53
0.356, 584.752, 3049.67
0.357, 586.356, 3049.81
0.358, 587.96, 3049.94
0.359, 589.565, 3050.08
0.36, 591.169, 3050.22
0.361, 592.773, 3050.35
0.362, 594.377, 3050.49
0.363, 595.981, 3050.63
0.364, 597.585, 3050.76
0.365, 599.189, 3050.9
0.366, 600.792, 3051.04
0.367, 602.396, 3051.18
0.368, 603.999, 3051.31
0.369, 605.603, 3051.45
0.37, 607.206, 3051.59
0.371, 608.81, 3051.72
0.372, 610.413, 3051.86
0.373, 612.016, 3052
0.374, 613.619, 3052.13
0.375, 615.222, 3052.27
0.376, 616.825, 3052.41
0.377, 618.428, 3052.54
0.378, 620.031, 3052.68
0.379, 621.633, 3052.81
0.38, 623.236, 3052.95
0.381, 624.838, 3053.09
0.382, 626.441, 3053.22
0.383, 628.043, 3053.36
0.384, 629.645, 3053.5
0.385, 631.248, 3053.63
0.386, 632.85, 3053.77
0.387, 634.452, 3053.91
0.388, 636.054, 3054.04
0.389, 637.655, 3054.18
0.39, 639.257, 3054.32
0.391, 640.859, 3054.45
0.392, 642.461, 3054.59
0.393, 644.062, 3054.72
0.394, 645.664, 3054.86
0.395, 647.265, 3055
0.396, 648.866, 3055.13
0.397, 650.467, 3055.27
0.398, 652.069, 3055.41
0.399, 653.67, 3055.54
0.4, 655.271, 3055.68
0.401, 656.871, 3055.81
0.402, 658.472, 3055.95
0.403, 660.073, 3056.09
0.404, 661.674, 3056.22
0.405, 663.274, 3056.36
0.406, 664.875, 3056.5
0.407, 666.475, 3056.63
0.408, 668.075, 3056.77
0.409, 669.676, 3056.9
0.41, 671.276, 3057.04
0.411, 672.876, 3057.18
0.412, 674.476, 3057.31
0.413, 676.076, 3057.45
0.414, 677.676, 3057.58
0.415, 679.276, 3057.72
0.416, 680.875, 3057.86
0.417, 682.475, 3057.99
0.418, 684.074, 3058.13
0.419, 685.674, 3058.26
0.42, 687.273, 3058.4
0.421, 688.872, 3058.53
0.422, 690.472, 3058.67
0.423, 692.071, 3058.81
0.424, 693.67, 3058.94
0.425, 695.269, 3059.08
0.426, 696.868, 3059.21
0.427, 698.467, 3059.35
0.428, 700.065, 3059.49
0.429, 701.664, 3059.62
0.43, 703.262, 3059.76
0.431, 704.861, 3059.89
0.432, 706.459, 3060.03
0.433, 708.058, 3060.16
0.434, 709.656, 3060.3
0.435, 711.254, 3060.43
0.436, 712.852, 3060.57
0.437, 714.45, 3060.71
0.438, 716.048, 3060.84
0.439, 717.646, 3060.98
0.44, 719.244, 3061.11
0.441, 720.841, 3061.25
0.442, 722.439, 3061.38
0.443, 724.037, 3061.52
0.444, 725.634, 3061.65
0.445, 727.231, 3061.79
0.446, 728.829, 3061.93
0.447, 730.426, 3062.06
0.448, 732.023, 3062.2
0.449, 733.62, 3062.33
0.45, 735.217, 3062.47
0.451, 736.814, 3062.6
0.452, 738.411, 3062.74
0.453, 740.007, 3062.87
0.454, 741.604, 3063.01
0.455, 743.201, 3063.14
0.456, 744.797, 3063.28
0.457, 746.394, 3063.41
0.458, 747.99, 3063.55
0.459, 749.586, 3063.68
0.46, 751.182, 3063.82
0.461, 752.778, 3063.96
0.462, 754.374, 3064.09
0.463, 755.97, 3064.23
0.464, 757.566, 3064.36
0.465, 759.162, 3064.5
0.466, 760.758, 3064.63
0.467, 762.353, 3064.77
0.468, 763.949, 3064.9
0.469, 765.544, 3065.04
0.47, 767.14, 3065.17
0.471, 768.735, 3065.31
0.472, 770.33, 3065.44
0.473, 771.925, 3065.58
0.474, 773.52, 3065.71
0.475, 775.115, 3065.85
0.476, 776.71, 3065.98
0.477, 778.305, 3066.12
0.478, 779.9, 3066.25
0.479, 781.494, 3066.39
0.48, 783.089, 3066.52
0.481, 784.683, 3066.66
0.482, 786.278, 3066.79
0.483, 787.872, 3066.93
0.484, 789.466, 3067.06
0.485, 791.061, 3067.19
0.486, 792.655, 3067.33
0.487, 794.249, 3067.46
0.488, 795.843, 3067.6
0.489, 797.436, 3067.73
0.49, 799.03, 3067.87
0.491, 800.624, 3068
0.492, 802.218, 3068.14
0.493, 803.811, 3068.27
0.494, 805.405, 3068.41
0.495, 806.998, 3068.54
0.496, 808.591, 3068.68
0.497, 810.184, 3068.81
0.498, 811.778, 3068.95
0.499, 813.371, 3069.08
0.5, 814.964, 3069.21
0.501, 816.557, 3069.35
0.502, 818.149, 3069.48
0.503, 819.742, 3069.62
0.504, 821.335, 3069.75
0.505, 822.927, 3069.89
0.506, 824.52, 3070.02
0.507, 826.112, 3070.16
0.508, 827.705, 3070.29
0.509, 829.297, 3070.42
0.51, 830.889, 3070.56
0.511, 832.481, 3070.69
0.512, 834.073, 3070.83
0.513, 835.665, 3070.96
0.514, 837.257, 3071.1
0.515, 838.849, 3071.23
0.516, 840.441, 3071.36
0.517, 842.032, 3071.5
0.518, 843.624, 3071.63
0.519, 845.215, 3071.77
0.52, 846.807, 3071.9
0.521, 848.398, 3072.04
0.522, 849.989, 3072.17
0.523, 851.58, 3072.3
0.524, 853.171, 3072.44
0.525, 854.762, 3072.57
0.526, 856.353, 3072.71
0.527, 857.944, 3072.84
0.528, 859.535, 3072.97
0.529, 861.126, 3073.11
0.53, 862.716, 3073.24
0.531, 864.307, 3073.38
0.532, 865.897, 3073.51
0.533, 867.488, 3073.65
0.534, 869.078, 3073.78
0.535, 870.668, 3073.91
0.536, 872.258, 3074.05
0.537, 873.848, 3074.18
0.538, 875.438, 3074.31
0.539, 877.028, 3074.45
0.54, 878.618, 3074.58
0.541, 880.208, 3074.72
0.542, 881.797, 3074.85
0.543, 883.387, 3074.98
0.544, 884.976, 3075.12
0.545, 886.566, 3075.25
0.546, 888.155, 3075.39
0.547, 889.744, 3075.52
0.548, 891.334, 3075.65
0.549, 892.923, 3075.79
0.55, 894.512, 3075.92
0.551, 896.101, 3076.05
0.552, 897.689, 3076.19
0.553, 899.278, 3076.32
0.554, 900.867, 3076.46
0.555, 902.456, 3076.59
0.556, 904.044, 3076.72
0.557, 905.633, 3076.86
0.558, 907.221, 3076.99
0.559, 908.809, 3077.12
0.56, 910.397, 3077.26
0.561, 911.986, 3077.39
0.562, 913.574, 3077.52
0.563, 915.162, 3077.66
0.564, 916.75, 3077.79
0.565, 918.337, 3077.92
0.566, 919.925, 3078.06
0.567, 921.513, 3078.19
0.568, 923.1, 3078.32
0.569, 924.688, 3078.46
0.57, 926.275, 3078.59
0.571, 927.863, 3078.72
0.572, 929.45, 3078.86
0.573, 931.037, 3078.99
0.574, 932.624, 3079.12
0.575, 934.211, 3079.26
0.576, 935.798, 3079.39
0.577, 937.385, 3079.52
0.578, 938.972, 3079.66
0.579, 940.559, 3079.79
0.58, 942.146, 3079.92
0.581, 943.732, 3080.06
0.582, 945.319, 3080.19
0.583, 946.905, 3080.32
0.584, 948.491, 3080.46
0.585, 950.078, 3080.59
0.586, 951.664, 3080.72
0.587, 953.25, 3080.86
0.588, 954.836, 3080.99
0.589, 956.422, 3081.12
0.59, 958.008, 3081.26
0.591, 959.594, 3081.39
0.592, 961.179, 3081.52
0.593, 962.765, 3081.65
0.594, 964.35, 3081.79
0.595, 965.936, 3081.92
0.596, 967.521, 3082.05
0.597, 969.107, 3082.19
0.598, 970.692, 3082.32
0.599, 972.277, 3082.45
0.6, 973.862, 3082.59
0.601, 975.447, 3082.72
0.602, 977.032, 3082.85
0.603, 978.617, 3082.98
0.604, 980.202, 3083.12
0.605, 981.786, 3083.25
0.606, 983.371, 3083.38
0.607, 984.955, 3083.52
0.608, 986.54, 3083.65
0.609, 988.124, 3083.78
0.61, 989.709, 3083.91
0.611, 991.293, 3084.05
0.612, 992.877, 3084.18
0.613, 994.461, 3084.31
0.614, 996.045, 3084.44
0.615, 997.629, 3084.58
0.616, 999.213, 3084.71
0.617, 1000.8, 3084.84
0.618, 1002.38, 3084.97
0.619, 1003.96, 3085.11
0.62, 1005.55, 3085.24
0.621, 1007.13, 3085.37
0.622, 1008.71, 3085.5
0.623, 1010.3, 3085.64
0.624, 1011.88, 3085.77
0.625, 1013.46, 3085.9
0.626, 1015.05, 3086.03
0.627, 1016.63, 3086.17
0.628, 1018.21, 3086.3
0.629, 1019.8, 3086.43
0.63, 1021.38, 3086.56
0.631, 1022.96, 3086.7
0.632, 1024.54, 3086.83
0.633, 1026.13, 3086.96
0.634, 1027.71, 3087.09
0.635, 1029.29, 3087.23
0.636, 1030.87, 3087.36
0.637, 1032.45, 3087.49
0.638, 1034.04, 3087.62
0.639, 1035.62, 3087.76
0.64, 1037.2, 3087.89
0.641, 1038.78, 3088.02
0.642, 1040.36, 3088.15
0.643, 1041.95, 3088.28
0.644, 1043.53, 3088.42
0.645, 1045.11, 3088.55
0.646, 1046.69, 3088.68
0.647, 1048.27, 3088.81
0.648, 1049.85, 3088.95
0.649, 1051.43, 3089.08
0.65, 1053.02, 3089.21
0.651, 1054.6, 3089.34
0.652, 1056.18, 3089.47
0.653, 1057.76, 3089.61
0.654, 1059.34, 3089.74
0.655, 1060.92, 3089.87
0.656, 1062.5, 3090
0.657, 1064.08, 3090.13
0.658, 1065.66, 3090.27
0.659, 1067.24, 3090.4
0.66, 1068.82, 3090.53
0.661, 1070.4, 3090.66
0.662, 1071.98, 3090.79
0.663, 1073.56, 3090.92
0.664, 1075.14, 3091.06
0.665, 1076.72, 3091.19
0.666, 1078.3, 3091.32
0.667, 1079.88, 3091.45
0.668, 1081.46, 3091.58
0.669, 1083.04, 3091.72
0.67, 1084.62, 3091.85
0.671, 1086.2, 3091.98
0.672, 1087.78, 3092.11
0.673, 1089.36, 3092.24
0.674, 1090.94, 3092.37
0.675, 1092.52, 3092.51
0.676, 1094.1, 3092.64
0.677, 1095.68, 3092.77
0.678, 1097.26, 3092.9
0.679, 1098.84, 3093.03
0.68, 1100.41, 3093.16
0.681, 1101.99, 3093.3
0.682, 1103.57, 3093.43
0.683, 1105.15, 3093.56
0.684, 1106.73, 3093.69
0.685, 1108.31, 3093.82
0.686, 1109.89, 3093.95
0.687, 1111.46, 3094.08
0.688, 1113.04, 3094.22
0.689, 1114.62, 3094.35
0.69, 1116.2, 3094.48
0.691, 1117.78, 3094.61
0.692, 1119.35, 3094.74
0.693, 1120.93, 3094.87
0.694, 1122.51, 3095
0.695, 1124.09, 3095.14
0.696, 1125.67, 3095.27
0.697, 1127.24, 3095.4
0.698, 1128.82, 3095.53
0.699, 1130.4, 3095.66
0.7, 1131.97, 3095.79
0.701, 1133.55, 3095.92
0.702, 1135.13, 3096.05
0.703, 1136.71, 3096.19
0.704, 1138.28, 3096.32
0.705, 1139.86, 3096.45
0.706, 1141.44, 3096.58
0.707, 1143.01, 3096.71
0.708, 1144.59, 3096.84
0.709, 1146.17, 3096.97
0.71, 1147.74, 3097.1
0.711, 1149.32, 3097.24
0.712, 1150.9, 3097.37
0.713, 1152.47, 3097.5
0.714, 1154.05, 3097.63
0.715, 1155.62, 3097.76
0.716, 1157.2, 3097.89
0.717, 1158.78, 3098.02
0.718, 1160.35, 3098.15
0.719, 1161.93, 3098.28
0.72, 1163.5, 3098.41
0.721, 1165.08, 3098.54
0.722, 1166.66, 3098.68
0.723, 1168.23, 3098.81
0.724, 1169.81, 3098.94
0.725, 1171.38, 3099.07
0.726, 1172.96, 3099.2
0.727, 1174.53, 3099.33
0.728, 1176.11, 3099.46
0.729, 1177.68, 3099.59
0.73, 1179.26, 3099.72
0.731, 1180.83, 3099.85
0.732, 1182.41, 3099.98
0.733, 1183.98, 3100.11
0.734, 1185.56, 3100.25
0.735, 1187.13, 3100.38
0.736, 1188.7, 3100.51
0.737, 1190.28, 3100.64
0.738, 1191.85, 3100.77
0.739, 1193.43, 3100.9
0.74, 1195, 3101.03
0.741, 1196.58, 3101.16
0.742, 1198.15, 3101.29
0.743, 1199.72, 3101.42
0.744, 1201.3, 3101.55
0.745, 1202.87, 3101.68
0.746, 1204.45, 3101.81
0.747, 1206.02, 3101.94
0.748, 1207.59, 3102.07
0.749, 1209.17, 3102.2
0.75, 1210.74, 3102.33
0.751, 1212.31, 3102.46
0.752, 1213.89, 3102.6
0.753, 1215.46, 3102.73
0.754, 1217.03, 3102.86
0.755, 1218.61, 3102.99
0.756, 1220.18, 3103.12
0.757, 1221.75, 3103.25
0.758, 1223.32, 3103.38
0.759, 1224.9, 3103.51
0.76, 1226.47, 3103.64
0.761, 1228.04, 3103.77
0.762, 1229.61, 3103.9
0.763, 1231.19, 3104.03
0.764, 1232.76, 3104.16
0.765, 1234.33, 3104.29
0.766, 1235.9, 3104.42
0.767, 1237.48, 3104.55
0.768, 1239.05, 3104.68
0.769, 1240.62, 3104.81
0.77, 1242.19, 3104.94
0.771, 1243.76, 3105.07
0.772, 1245.33, 3105.2
0.773, 1246.91, 3105.33
0.774, 1248.48, 3105.46
0.775, 1250.05, 3105.59
0.776, 1251.62, 3105.72
0.777, 1253.19, 3105.85
0.778, 1254.76, 3105.98
0.779, 1256.33, 3106.11
0.78, 1257.91, 3106.24
0.781, 1259.48, 3106.37
0.782, 1261.05, 3106.5
0.783, 1262.62, 3106.63
0.784, 1264.19, 3106.76
0.785, 1265.76, 3106.89
0.786, 1267.33, 3107.02
0.787, 1268.9, 3107.15
0.788, 1270.47, 3107.28
0.789, 1272.04, 3107.41
0.79, 1273.61, 3107.54
0.791, 1275.18, 3107.67
0.792, 1276.75, 3107.8
0.793, 1278.32, 3107.93
0.794, 1279.89, 3108.06
0.795, 1281.46, 3108.19
0.796, 1283.03, 3108.32
0.797, 1284.6, 3108.45
0.798, 1286.17, 3108.58
0.799, 1287.74, 3108.71
0.8, 1289.31, 3108.84
0.801, 1290.88, 3108.97
0.802, 1292.45, 3109.1
0.803, 1294.02, 3109.23
0.804, 1295.59, 3109.35
0.805, 1297.16, 3109.48
0.806, 1298.73, 3109.61
0.807, 1300.3, 3109.74
0.808, 1301.86, 3109.87
0.809, 1303.43, 3110
0.81, 1305, 3110.13
0.811, 1306.57, 3110.26
0.812, 1308.14, 3110.39
0.813, 1309.71, 3110.52
0.814, 1311.28, 3110.65
0.815, 1312.84, 3110.78
0.816, 1314.41, 3110.91
0.817, 1315.98, 3111.04
0.818, 1317.55, 3111.17
0.819, 1319.12, 3111.3
0.82, 1320.69, 3111.43
0.821, 1322.25, 3111.56
0.822, 1323.82, 3111.68
0.823, 1325.39, 3111.81
0.824, 1326.96, 3111.94
0.825, 1328.52, 3112.07
0.826, 1330.09, 3112.2
0.827, 1331.66, 3112.33
0.828, 1333.23, 3112.46
0.829, 1334.79, 3112.59
0.83, 1336.36, 3112.72
0.831, 1337.93, 3112.85
0.832, 1339.5, 3112.98
0.833, 1341.06, 3113.11
0.834, 1342.63, 3113.23
0.835, 1344.2, 3113.36
0.836, 1345.76, 3113.49
0.837, 1347.33, 3113.62
0.838, 1348.9, 3113.75
0.839, 1350.46, 3113.88
0.84, 1352.03, 3114.01
0.841, 1353.6, 3114.14
0.842, 1355.16, 3114.27
0.843, 1356.73, 3114.4
0.844, 1358.29, 3114.52
0.845, 1359.86, 3114.65
0.846, 1361.43, 3114.78
0.847, 1362.99, 3114.91
0.848, 1364.56, 3115.04
0.849, 1366.12, 3115.17
0.85, 1367.69, 3115.3
0.851, 1369.26, 3115.43
0.852, 1370.82, 3115.56
0.853, 1372.39, 3115.68
0.854, 1373.95, 3115.81
0.855, 1375.52, 3115.94
0.856, 1377.08, 3116.07
0.857, 1378.65, 3116.2
0.858, 1380.21, 3116.33
0.859, 1381.78, 3116.46
0.86, 1383.34, 3116.59
0.861, 1384.91, 3116.71
0.862, 1386.47, 3116.84
0.863, 1388.04, 3116.97
0.864, 1389.6, 3117.1
0.865, 1391.17, 3117.23
0.866, 1392.73, 3117.36
0.867, 1394.3, 3117.49
0.868, 1395.86, 3117.61
0.869, 1397.42, 3117.74
0.87, 1398.99, 3117.87
0.871, 1400.55, 3118
0.872, 1402.12, 3118.13
0.873, 1403.68, 3118.26
0.874, 1405.24, 3118.39
0.875, 1406.81, 3118.51
0.876, 1408.37, 3118.64
0.877, 1409.94, 3118.77
0.878, 1411.5, 3118.9
0.879, 1413.06, 3119.03
0.88, 1414.63, 3119.16
0.881, 1416.19, 3119.28
0.882, 1417.75, 3119.41
0.883, 1419.32, 3119.54
0.884, 1420.88, 3119.67
0.885, 1422.44, 3119.8
0.886, 1424.01, 3119.93
0.887, 1425.57, 3120.05
0.888, 1427.13, 3120.18
0.889, 1428.69, 3120.31
0.89, 1430.26, 3120.44
0.891, 1431.82, 3120.57
0.892, 1433.38, 3120.69
0.893, 1434.94, 3120.82
0.894, 1436.51, 3120.95
0.895, 1438.07, 3121.08
0.896, 1439.63, 3121.21
0.897, 1441.19, 3121.33
0.898, 1442.75, 3121.46
0.899, 1444.32, 3121.59
0.9, 1445.88, 3121.72
0.901, 1447.44, 3121.85
0.902, 1449, 3121.98
0.903, 1450.56, 3122.1
0.904, 1452.13, 3122.23
0.905, 1453.69, 3122.36
0.906, 1455.25, 3122.49
0.907, 1456.81, 3122.61
0.908, 1458.37, 3122.74
0.909, 1459.93, 3122.87
0.91, 1461.49, 3123
0.911, 1463.05, 3123.13
0.912, 1464.62, 3123.25
